Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_qw, mag_qx, mag_qy, stillness
254, -0.2552614, -0.3266993, 1.035707, 0.0182914, 0.1114781, -0.02224776, 0.9933494, -0.000292073, -9.571202E-06, -0.0002039974, 1, -0.02924003, -0.01677142, 0.001905847, -0.1073955, 1.008727, 0.0258058, -0.08176863, -0.3083672, 0.3002394, 0.9809766
262, -0.255272, -0.326704, 1.035715, 0.01827818, 0.1114829, -0.02222582, 0.9933497, -0.0002876939, -2.481439E-05, -0.0002004686, 0.9999999, -0.03046173, 0.0003322999, -0.004202627, -0.1113421, 1.006537, 0.02091244, -0.08167678, -0.3121877, 0.2956931, 0.9884315
270, -0.2552722, -0.3266884, 1.035708, 0.0183103, 0.1114859, -0.02223823, 0.9933484, -0.0002876939, -2.481439E-05, -0.0002004686, 0.9999999, -0.03046173, 0.0003322999, -0.004202627, -0.1113421, 1.006537, 0.02091244, -0.08356515, -0.3063906, 0.2966059, 0.9710355
279, -0.2552765, -0.3266852, 1.035715, 0.01829708, 0.1114547, -0.02223302, 0.9933523, -0.0003182068, -6.054295E-05, -0.0001978604, 0.9999998, -0.02557495, -0.01554973, -0.007867711, -0.1076335, 1.009386, 0.02038892, -0.07986782, -0.3065369, 0.2965964, 0.9787474
303, -0.2552701, -0.3266966, 1.035705, 0.01827539, 0.1114793, -0.02225627, 0.9933495, -0.0003341828, -3.662868E-05, -0.0001923316, 0.9999999, -0.03168342, 0.01377094, -0.005424321, -0.1093608, 1.011427, 0.02404169, -0.08267789, -0.3083317, 0.2993323, 0.9695764
307, -0.2552747, -0.3267034, 1.035717, 0.01832819, 0.1114711, -0.02225256, 0.9933494, -0.0003341828, -3.662868E-05, -0.0001923316, 0.9999999, -0.03168342, 0.01377094, -0.005424321, -0.1093608, 1.011427, 0.02404169, -0.08267789, -0.3083317, 0.2993323, 0.9695764
310, -0.2552764, -0.3266959, 1.035708, 0.01830914, 0.111475, -0.02226325, 0.9933491, -0.0003341828, -3.662868E-05, -0.0001923316, 0.9999999, -0.03168342, 0.01377094, -0.005424321, -0.1093608, 1.011427, 0.02404169, -0.08267789, -0.3083317, 0.2993323, 0.9695764
313, -0.2552797, -0.3266917, 1.03572, 0.01829954, 0.111478, -0.02224547, 0.9933494, -0.0003175111, 3.444694E-05, -0.0001887102, 0.9999998, -0.02435326, -0.01310634, -0.005424321, -0.1073991, 1.004757, 0.02143933, -0.08258326, -0.3092918, 0.2938759, 0.9971686
320, -0.2552702, -0.3266986, 1.035705, 0.01829194, 0.1114646, -0.02225061, 0.9933509, -0.0003175111, 3.444694E-05, -0.0001887102, 0.9999998, -0.02435326, -0.01310634, -0.005424321, -0.1073991, 1.004757, 0.02143933, -0.08258326, -0.3092918, 0.2938759, 0.9971686
328, -0.2552588, -0.326703, 1.035702, 0.01829839, 0.1114715, -0.02223415, 0.9933504, -0.0002960619, 2.347527E-05, -0.0001878673, 0.9999999, -0.03168342, 0.005219078, -0.01519788, -0.1073821, 1.010832, 0.01938562, -0.08631767, -0.31105, 0.2966142, 0.9731832
337, -0.2552489, -0.3266877, 1.035705, 0.01830088, 0.11147, -0.02225878, 0.99335, -0.0003691334, 1.528964E-05, -0.0002113124, 0.9999999, -0.0365702, -0.01066295, -0.009089405, -0.107893, 1.005524, 0.02314739, -0.08081544, -0.3045917, 0.2975078, 0.9937583
346, -0.2552554, -0.3266836, 1.035727, 0.01830359, 0.1114723, -0.02226581, 0.9933494, -0.0003076438, 2.766028E-06, -0.0001857313, 0.9999998, -0.0365702, -0.009441256, -0.005424321, -0.1064128, 1.004744, 0.02193346, -0.08537135, -0.309181, 0.2947925, 0.9975935
354, -0.2552682, -0.3266898, 1.035719, 0.01830799, 0.1114738, -0.02227322, 0.9933491, -0.0002814541, 3.753405E-05, -0.0001628757, 0.9999999, -0.03779189, -0.006997867, -0.005424321, -0.1073955, 1.007474, 0.023612, -0.08633275, -0.311049, 0.2975236, 0.9861708
362, -0.2552778, -0.3267078, 1.035709, 0.01827533, 0.111467, -0.022249, 0.993351, -0.0003186213, 4.321744E-05, -0.0001579276, 0.9999999, -0.03412681, -0.01066295, -0.009089405, -0.109371, 1.007782, 0.02532305, -0.08175354, -0.3083683, 0.2993299, 0.9839359
371, -0.2552808, -0.3267099, 1.035707, 0.0182777, 0.1114907, -0.0222787, 0.9933476, -0.0003186213, 4.321744E-05, -0.0001579276, 0.9999999, -0.03412681, -0.01066295, -0.009089405, -0.107404, 1.005564, 0.0265887, -0.08450326, -0.3101673, 0.2984281, 0.9934688
379, -0.2552744, -0.3266976, 1.035716, 0.01828986, 0.1114662, -0.02226861, 0.9933503, -0.0002931366, 5.825656E-05, -0.0002023834, 0.9999999, -0.03412681, 0.01010586, -0.01641957, -0.107404, 1.005564, 0.0265887, -0.08450326, -0.3101673, 0.2984281, 0.9934688
387, -0.2552677, -0.3266883, 1.035717, 0.01829489, 0.1114592, -0.02223343, 0.9933519, -0.0003585182, 3.943744E-05, -0.000181695, 0.9999999, -0.03046173, -0.008219562, -0.01397618, -0.1049201, 1.009088, 0.02039988, -0.0798665, -0.3103512, 0.2975068, 0.9810672
396, -0.2552646, -0.3266989, 1.035723, 0.01829164, 0.1114601, -0.02224608, 0.9933515, -0.0003803242, 3.902323E-05, -0.0002103765, 0.9999998, -0.01702309, 0.005219078, 0.005570929, -0.1096152, 1.009011, 0.02555048, -0.08723511, -0.3091068, 0.2957067, 0.9789219
404, -0.2552685, -0.3266954, 1.035709, 0.01830274, 0.1114741, -0.02225833, 0.9933494, -0.0004144823, 5.923072E-05, -0.0002035848, 0.9999998, -0.04023528, -0.004554478, -0.007867711, -0.1076347, 1.008898, 0.02039596, -0.08078394, -0.308408, 0.2965993, 0.9806877
412, -0.2552783, -0.3266962, 1.035724, 0.01831495, 0.1114947, -0.02225634, 0.993347, -0.0004672064, 1.681154E-05, -0.0002494263, 0.9999999, -0.03046173, -0.0008893944, -0.0103111, -0.109374, 1.007064, 0.02631646, -0.08168089, -0.3112339, 0.2956929, 0.9866887
420, -0.2552806, -0.3266978, 1.03572, 0.01826961, 0.111468, -0.02226082, 0.9933507, -0.0004672064, 1.681154E-05, -0.0002494263, 0.9999999, -0.03046173, -0.0008893944, -0.0103111, -0.109374, 1.007064, 0.02631646, -0.08537135, -0.309181, 0.2947925, 0.9672776
429, -0.2552733, -0.3267008, 1.035701, 0.01827247, 0.111483, -0.0222634, 0.9933488, -0.0004712436, 2.417108E-05, -0.0002838103, 0.9999998, -0.02435326, -0.01188464, -0.01153279, -0.1083712, 1.012129, 0.0232967, -0.08537135, -0.309181, 0.2947925, 0.9672776
437, -0.2552712, -0.3267108, 1.035718, 0.01827728, 0.1114837, -0.02225237, 0.993349, -0.0004190039, 3.381306E-05, -0.0002855286, 0.9999999, -0.02190987, -0.006997867, -0.0103111, -0.1056697, 1.00595, 0.02191788, -0.08080591, -0.3103136, 0.2984186, 0.9931102
445, -0.2552598, -0.3266893, 1.035709, 0.01829964, 0.1114802, -0.02223375, 0.9933494, -0.0003935201, 8.433731E-05, -0.0002542404, 0.9999998, -0.03046173, -0.009441256, -0.009089405, -0.110354, 1.008258, 0.0231019, -0.0816658, -0.311235, 0.2947834, 0.9818311
453, -0.2552595, -0.3266885, 1.035719, 0.01832187, 0.1114505, -0.0222294, 0.9933524, -0.0004565045, 2.679089E-05, -0.0002912376, 0.9999998, -0.02190987, 0.003997383, -0.001759239, -0.1076409, 1.00997, 0.02701608, -0.08542071, -0.3082241, 0.2975205, 0.9758025
462, -0.2552615, -0.3266912, 1.035712, 0.01825094, 0.1114503, -0.02225035, 0.9933533, -0.0004565045, 2.679089E-05, -0.0002912376, 0.9999998, -0.02313156, -0.01066295, 0.005570929, -0.1064019, 1.008381, 0.02016067, -0.08537823, -0.3110876, 0.2957024, 0.9832802
471, -0.2552688, -0.3267015, 1.035727, 0.01832803, 0.1114756, -0.02228623, 0.9933482, -0.0004721042, 5.925761E-05, -0.0002782843, 0.9999998, -0.03290512, 0.002775689, -0.01153279, -0.1046753, 1.01086, 0.02504442, -0.08172337, -0.3083704, 0.2975111, 0.9737063
479, -0.2552707, -0.3266882, 1.03571, 0.01828655, 0.1114954, -0.02227733, 0.993347, -0.0004367623, 6.333203E-05, -0.0002521565, 0.9999998, -0.03290512, 0.002775689, -0.01153279, -0.1046753, 1.01086, 0.02504442, -0.08172337, -0.3083704, 0.2975111, 0.9737063
487, -0.255276, -0.3266959, 1.035697, 0.01830722, 0.1114786, -0.02223975, 0.9933493, -0.0004500635, 0.0001117447, -0.0002587857, 0.9999998, -0.03901359, 0.005219078, -0.01275449, -0.105911, 1.007147, 0.01993391, -0.08171927, -0.3093242, 0.2975113, 0.988412
496, -0.2552801, -0.3267031, 1.035703, 0.01831626, 0.1114594, -0.02223101, 0.9933515, -0.0004157918, 0.0001240356, -0.0002547284, 0.9999998, -0.02924003, 0.007662467, -0.005424321, -0.1103576, 1.007798, 0.02507463, -0.07987749, -0.3113039, 0.2984165, 0.9834695
504, -0.2552808, -0.3267072, 1.035724, 0.01828109, 0.1114868, -0.02226238, 0.9933484, -0.0003737621, 0.0001649933, -0.0002022255, 0.9999998, -0.03290512, -0.01066295, -0.0103111, -0.1071381, 1.010356, 0.0206219, -0.08262032, -0.3111963, 0.2966047, 0.9750796
512, -0.2552716, -0.3266928, 1.035711, 0.01830083, 0.1114889, -0.02223596, 0.9933484, -0.0004240042, 0.000133057, -0.00021456, 0.9999999, -0.02801834, -0.003332783, -0.01397618, -0.1012235, 1.009065, 0.02384998, -0.08815944, -0.3090703, 0.295709, 0.9823628
520, -0.2552633, -0.3266889, 1.035726, 0.01828095, 0.1114642, -0.02224131, 0.9933513, -0.0004240042, 0.000133057, -0.00021456, 0.9999999, -0.02801834, -0.003332783, -0.01397618, -0.1012235, 1.009065, 0.02384998, -0.08174945, -0.3093221, 0.2993302, 0.9830881
529, -0.2552648, -0.3266933, 1.035733, 0.01831225, 0.1114912, -0.02225937, 0.9933473, -0.0003889538, 0.0001907764, -0.0001960495, 0.9999998, -0.03779189, 0.005219078, 0.0006841533, -0.106658, 1.008242, 0.02704343, -0.08174945, -0.3093221, 0.2993302, 0.9830881
537, -0.2552722, -0.3267003, 1.035731, 0.0183019, 0.1114695, -0.02224338, 0.9933503, -0.0004244838, 0.0002275645, -0.0001788628, 0.9999998, -0.04878715, -0.01066295, -0.007867711, -0.1078866, 1.009713, 0.02579037, -0.08075655, -0.3112705, 0.2956905, 0.9768477
545, -0.2552811, -0.3267045, 1.035725, 0.0183012, 0.1114944, -0.02225733, 0.9933472, -0.0004336573, 0.000215836, -0.0001551243, 0.9999998, -0.02313156, 0.002775689, 0.003127541, -0.1081354, 1.007234, 0.02287636, -0.08171107, -0.3112318, 0.2975118, 0.9868785
554, -0.2552812, -0.326708, 1.035712, 0.01828995, 0.1114707, -0.02225382, 0.9933501, -0.0004460597, 0.0002352789, -0.0001616878, 0.9999998, -0.02924003, -0.002111089, -0.004202627, -0.1063972, 1.013091, 0.025008, -0.08170418, -0.3093252, 0.2966019, 0.9641204
562, -0.2552686, -0.326706, 1.0357, 0.01825971, 0.111477, -0.02228319, 0.9933493, -0.0005376004, 0.0001962204, -0.0001877467, 0.9999998, -0.03046173, -0.01066295, -0.01519788, -0.1034414, 1.00983, 0.0230962, -0.08273824, -0.3083275, 0.30297, 0.9784914
570, -0.2552562, -0.3266974, 1.035709, 0.01828828, 0.1114621, -0.0222197, 0.9933519, -0.0005376004, 0.0001962204, -0.0001877467, 0.9999998, -0.03046173, -0.01066295, -0.01519788, -0.1034414, 1.00983, 0.0230962, -0.08273824, -0.3083275, 0.30297, 0.9784914
579, -0.2552502, -0.326686, 1.035726, 0.01831461, 0.1114634, -0.02224837, 0.9933506, -0.0005210182, 0.0001355757, -0.0001802891, 0.9999998, -0.03412681, -0.01310634, -0.004202627, -0.104921, 1.008847, 0.02064911, -0.07890788, -0.3113436, 0.2956858, 0.9806076
587, -0.2552549, -0.3266843, 1.035728, 0.01830534, 0.1114604, -0.02228276, 0.9933504, -0.0005246792, 0.0001168426, -0.0001883577, 0.9999998, -0.0353485, -0.009441256, -0.004202627, -0.1066528, 1.008935, 0.02433004, -0.07890788, -0.3113436, 0.2956858, 0.9806076
595, -0.2552764, -0.3266989, 1.035724, 0.01829978, 0.1114705, -0.02225072, 0.9933501, -0.0004955735, 0.0001072469, -0.0002015918, 0.9999998, -0.02190987, -0.005776173, -0.01519788, -0.1118289, 1.009228, 0.02062665, -0.08357614, -0.3073434, 0.2975156, 0.9775415
604, -0.2552881, -0.3267038, 1.035705, 0.01827988, 0.1114725, -0.02226642, 0.9933499, -0.0004900154, 0.0001028131, -0.0002179928, 0.9999998, -0.02924003, -0.008219562, -0.005424321, -0.1083714, 1.010126, 0.0198849, -0.07888591, -0.3094381, 0.2938665, 0.9755312
612, -0.2552929, -0.3267038, 1.035708, 0.01828114, 0.1114698, -0.02225291, 0.9933504, -0.000481532, 8.659624E-05, -0.0002113297, 0.9999998, -0.03290512, 0.005219078, -0.0103111, -0.1056587, 1.010589, 0.02185099, -0.08264771, -0.3083338, 0.2975135, 0.9746714
620, -0.2552782, -0.326694, 1.035703, 0.01831497, 0.1114716, -0.02223795, 0.99335, -0.000481532, 8.659624E-05, -0.0002113297, 0.9999998, -0.03290512, 0.005219078, -0.0103111, -0.107882, 1.008659, 0.0203988, -0.08079903, -0.308407, 0.2975087, 0.9815341
628, -0.2552687, -0.3267042, 1.035719, 0.01828066, 0.1114816, -0.02224803, 0.9933493, -0.0004492244, 0.0001052142, -0.0002155341, 0.9999998, -0.04023528, 0.0003322999, -0.007867711, -0.107882, 1.008659, 0.0203988, -0.08079903, -0.308407, 0.2975087, 0.9815341
637, -0.2552552, -0.326691, 1.035709, 0.01828378, 0.1114505, -0.02225885, 0.9933525, -0.0004725438, 9.460771E-05, -0.0002254643, 0.9999998, -0.0365702, 0.0003322999, -0.004202627, -0.1073869, 1.011388, 0.0240471, -0.08359401, -0.3102027, 0.2993352, 0.9705725
645, -0.2552657, -0.3266846, 1.035722, 0.01828561, 0.1114508, -0.02226012, 0.9933524, -0.0004868759, 0.0001337997, -0.0002352451, 0.9999997, -0.02190987, -0.0008893944, -0.0103111, -0.1068968, 1.007907, 0.02041207, -0.0825544, -0.3054796, 0.2911467, 0.9849406
654, -0.2552748, -0.3266891, 1.035714, 0.0183013, 0.1114705, -0.02223836, 0.9933503, -0.0004450502, 0.0001436686, -0.0002848483, 0.9999998, -0.02801834, -0.006997867, -0.0103111, -0.1076319, 1.011874, 0.02354796, -0.0844703, -0.3073089, 0.2956991, 0.9685827
662, -0.2552748, -0.326705, 1.035699, 0.0182875, 0.1114685, -0.02227937, 0.9933499, -0.0004740758, 0.0001067023, -0.0002893484, 0.9999998, -0.03412681, -0.006997867, -0.02130635, -0.1123224, 1.012497, 0.0264766, -0.08172337, -0.3083704, 0.2975111, 0.9637895
670, -0.2552646, -0.3267021, 1.035698, 0.018306, 0.1114811, -0.0222693, 0.9933484, -0.0004740758, 0.0001067023, -0.0002893484, 0.9999998, -0.03412681, -0.006997867, -0.02130635, -0.1046862, 1.00597, 0.02462341, -0.08541662, -0.3091779, 0.2975208, 0.9931923
679, -0.2552535, -0.3266935, 1.03571, 0.01832316, 0.1114887, -0.02226502, 0.9933473, -0.000521767, 9.775918E-05, -0.0003120406, 0.9999998, -0.02801834, -0.006997867, -0.01764126, -0.1044238, 1.009046, 0.01818983, -0.08262853, -0.3092887, 0.2966042, 0.981607
687, -0.2552548, -0.3266873, 1.035714, 0.01828133, 0.1114701, -0.02224197, 0.9933506, -0.0004618345, 0.0001342308, -0.0002760459, 0.9999999, -0.02801834, -0.006997867, -0.01764126, -0.1044238, 1.009046, 0.01818983, -0.08262853, -0.3092887, 0.2966042, 0.981607
695, -0.255267, -0.3266988, 1.035721, 0.01832868, 0.1114679, -0.02224427, 0.9933501, -0.0004394576, 0.0001340846, -0.0003095795, 0.9999998, -0.03046173, -0.003332783, -0.009089405, -0.1071308, 1.013283, 0.02033394, -0.08358712, -0.3082962, 0.2984253, 0.9634681
703, -0.2552768, -0.3266981, 1.03571, 0.01830098, 0.1114861, -0.02227134, 0.9933479, -0.0004352182, 0.0001028972, -0.0003220672, 0.9999999, -0.04023528, 0.0003322999, -0.0005375408, -0.1041841, 1.009622, 0.02457196, -0.08445799, -0.3101704, 0.2956998, 0.9788771
712, -0.2552887, -0.3266965, 1.03572, 0.01828711, 0.1115012, -0.02227149, 0.9933464, -0.000466492, 0.0001241019, -0.0002994887, 0.9999998, -0.03168342, -0.004554478, -0.002980933, -0.1066589, 1.008001, 0.02729266, -0.08447719, -0.3092155, 0.296609, 0.9840174
721, -0.2552816, -0.3266943, 1.035716, 0.01828847, 0.1115012, -0.02227583, 0.9933463, -0.0004381128, 0.0001209268, -0.0003320742, 0.9999998, -0.02313156, -0.006997867, -0.005424321, -0.1063972, 1.011336, 0.0218384, -0.08449638, -0.3082607, 0.2975182, 0.9713927
729, -0.2552731, -0.3267016, 1.035714, 0.01827938, 0.1114718, -0.0222143, 0.9933512, -0.0004381128, 0.0001209268, -0.0003320742, 0.9999998, -0.02313156, -0.006997867, -0.005424321, -0.1063972, 1.011336, 0.0218384, -0.08449638, -0.3082607, 0.2975182, 0.9713927
737, -0.2552656, -0.3266967, 1.035698, 0.01830018, 0.1114867, -0.02226209, 0.9933481, -0.0004477184, 9.8972E-05, -0.0003480795, 0.9999998, -0.02435326, -0.01677142, -0.007867711, -0.1088664, 1.011406, 0.0233059, -0.08358712, -0.3082962, 0.2984253, 0.9699388
745, -0.255267, -0.3266961, 1.035706, 0.01829454, 0.1114798, -0.02227062, 0.9933488, -0.0004468299, 6.470981E-05, -0.0003399798, 0.9999998, -0.04145698, 0.0003322999, -0.004202627, -0.1088691, 1.009683, 0.0223477, -0.08451967, -0.306352, 0.2984272, 0.9768749
754, -0.2552745, -0.3266885, 1.035714, 0.01831162, 0.1114837, -0.02223463, 0.9933487, -0.0004379768, 5.413196E-05, -0.0003452799, 0.9999998, -0.04390037, -0.004554478, -0.02008465, -0.1068981, 1.009676, 0.02456452, -0.08444701, -0.3092176, 0.2947901, 0.9775358
762, -0.2552725, -0.3266939, 1.035718, 0.01829738, 0.111466, -0.02228885, 0.9933499, -0.000475483, 6.343774E-05, -0.0003423542, 0.9999996, -0.02679664, -0.0008893944, -0.005424321, -0.1059059, 1.009847, 0.02087803, -0.07983632, -0.3103532, 0.2956879, 0.9776002
