0, -0.2552656, -0.326684, 1.035717, 0.01829192, 0.1114903, -0.02232442, 0.9933464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, -0.255264, -0.3266807, 1.035722, 0.01829376, 0.1114709, -0.0223049, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16, -0.2552593, -0.3266885, 1.035739, 0.01830183, 0.1114684, -0.02232733, 0.9933486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, -0.2552526, -0.3266873, 1.035718, 0.01828984, 0.1114668, -0.02229498, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, -0.2552583, -0.3266805, 1.035725, 0.01830397, 0.1114795, -0.02234539, 0.9933469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, -0.2552749, -0.326674, 1.035733, 0.01830165, 0.1114616, -0.02229654, 0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, -0.2552837, -0.3266762, 1.035713, 0.0183132, 0.1114888, -0.0223051, 0.9933466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57, -0.2552875, -0.3266924, 1.035724, 0.01827934, 0.1114729, -0.0222971, 0.9933491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66, -0.2552808, -0.3266947, 1.035722, 0.0183131, 0.111477, -0.02231741, 0.9933476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, -0.2552575, -0.3266703, 1.035703, 0.0182953, 0.1114874, -0.02231888, 0.9933467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, -0.2552499, -0.3266756, 1.035729, 0.01829682, 0.1114931, -0.02232225, 0.993346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
91, -0.2552491, -0.3266777, 1.035704, 0.01828598, 0.1114618, -0.02230122, 0.9933502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, -0.2552572, -0.3266833, 1.035724, 0.01831594, 0.111473, -0.02229862, 0.9933485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107, -0.2552652, -0.3266819, 1.035735, 0.01831696, 0.1114637, -0.0223187, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116, -0.2552602, -0.3266754, 1.035716, 0.01831043, 0.1114644, -0.0223072, 0.9933493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
124, -0.2552571, -0.3266889, 1.035727, 0.01829065, 0.1114597, -0.02229653, 0.9933504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132, -0.2552581, -0.3266869, 1.035723, 0.01831366, 0.1114741, -0.02232114, 0.9933479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141, -0.2552755, -0.3266881, 1.035741, 0.01829852, 0.1114778, -0.02228463, 0.9933485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
149, -0.2552827, -0.3266799, 1.035721, 0.018294, 0.1114702, -0.02233185, 0.9933484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
158, -0.2552844, -0.3266851, 1.035718, 0.0183065, 0.1114495, -0.02231378, 0.9933509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
166, -0.2552752, -0.3266879, 1.035728, 0.01829, 0.1114796, -0.02230911, 0.9933479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174, -0.2552616, -0.3266686, 1.035721, 0.01831685, 0.1114938, -0.02233147, 0.9933454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
183, -0.2552584, -0.3266813, 1.035738, 0.01829741, 0.1114522, -0.02227037, 0.9933518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200, -0.2552573, -0.3266959, 1.03572, 0.01828226, 0.1114821, -0.02231765, 0.9933476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
203, -0.2552588, -0.3266866, 1.03571, 0.01830655, 0.1114624, -0.02231405, 0.9933495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
208, -0.2552659, -0.3266812, 1.035736, 0.01831086, 0.1114567, -0.02230746, 0.9933501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
216, -0.2552595, -0.3266726, 1.035716, 0.01831802, 0.1114567, -0.02231125, 0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224, -0.2552563, -0.3266831, 1.035734, 0.01830028, 0.1114574, -0.02230973, 0.9933502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
232, -0.2552556, -0.3266813, 1.035722, 0.01831615, 0.1114624, -0.02228555, 0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
241, -0.2552651, -0.3266774, 1.035725, 0.0183165, 0.1114827, -0.02230955, 0.9933471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
249, -0.2552703, -0.326679, 1.035714, 0.01826149, 0.1114737, -0.02228624, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
257, -0.255282, -0.326694, 1.035723, 0.01827688, 0.1114881, -0.02231273, 0.9933472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
266, -0.2552772, -0.3266932, 1.035715, 0.01831667, 0.1114867, -0.0223189, 0.9933465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
274, -0.2552773, -0.3266799, 1.03573, 0.01829467, 0.1114821, -0.02230332, 0.9933478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
283, -0.2552733, -0.3266768, 1.035735, 0.01829319, 0.1114778, -0.02231054, 0.9933481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
291, -0.2552618, -0.3266852, 1.035729, 0.01827981, 0.1114816, -0.0223364, 0.9933473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299, -0.2552567, -0.3266965, 1.035737, 0.01829701, 0.1114482, -0.02232827, 0.9933509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
308, -0.2552526, -0.3266818, 1.035722, 0.01831318, 0.1114696, -0.02231619, 0.9933485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
316, -0.255258, -0.3266777, 1.035734, 0.01826865, 0.1114781, -0.02232029, 0.9933482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
324, -0.2552632, -0.3266824, 1.035721, 0.01829228, 0.1114659, -0.02229662, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
333, -0.2552669, -0.3266914, 1.035715, 0.01830614, 0.1114742, -0.02231543, 0.9933481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
341, -0.2552663, -0.3266792, 1.035718, 0.01827009, 0.1114855, -0.02231608, 0.9933476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
349, -0.255268, -0.3266858, 1.035742, 0.01829225, 0.111464, -0.02231315, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
357, -0.2552657, -0.3266853, 1.035731, 0.0182779, 0.1114862, -0.02228637, 0.993348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366, -0.2552705, -0.3266941, 1.035732, 0.01829103, 0.1114573, -0.02232519, 0.9933501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
374, -0.2552771, -0.3266904, 1.035733, 0.01829213, 0.1114786, -0.0223048, 0.9933481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
382, -0.2552702, -0.3266725, 1.035704, 0.01829102, 0.1114888, -0.02234682, 0.9933461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
391, -0.2552711, -0.3266788, 1.035724, 0.01829781, 0.1114872, -0.02229321, 0.9933473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
399, -0.2552653, -0.3266916, 1.035731, 0.01829687, 0.1114528, -0.02230999, 0.9933508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
407, -0.2552607, -0.326683, 1.035716, 0.01830174, 0.1114671, -0.02229347, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
