244, -0.2552505, -0.3266736, 1.035783, 0.01827281, 0.1114958, -0.02229854, 0.9933466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
253, -0.2552333, -0.3266582, 1.035792, 0.01829729, 0.1114349, -0.02226235, 0.9933538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
261, -0.2552266, -0.3266554, 1.03578, 0.01826265, 0.1114708, -0.02230254, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
269, -0.2552372, -0.3266675, 1.035776, 0.01827019, 0.1114517, -0.02224524, 0.9933529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277, -0.2552626, -0.3266686, 1.035772, 0.01828512, 0.1114757, -0.02229417, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
286, -0.2552729, -0.3266629, 1.035771, 0.01827293, 0.1114749, -0.02232099, 0.9933485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
294, -0.2552665, -0.3266698, 1.03577, 0.01826329, 0.1114992, -0.0223043, 0.9933463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
303, -0.2552464, -0.3266782, 1.035771, 0.018291, 0.1114889, -0.02232056, 0.9933466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
311, -0.2552337, -0.3266618, 1.03578, 0.018284, 0.1114668, -0.02230027, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
319, -0.2552315, -0.3266523, 1.03578, 0.01827548, 0.1114745, -0.02227249, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
328, -0.2552403, -0.3266539, 1.035769, 0.01829607, 0.1114686, -0.02229237, 0.9933494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
336, -0.2552496, -0.3266774, 1.035777, 0.01828706, 0.111478, -0.02229336, 0.9933486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
345, -0.2552494, -0.3266776, 1.035782, 0.01827425, 0.1114771, -0.02229286, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
353, -0.2552335, -0.3266579, 1.035773, 0.01828098, 0.1114812, -0.02228968, 0.9933484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
361, -0.2552339, -0.3266582, 1.035791, 0.01831437, 0.1114713, -0.02229652, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
369, -0.2552382, -0.326668, 1.03577, 0.01826646, 0.111465, -0.02229153, 0.9933504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
378, -0.2552515, -0.3266721, 1.035772, 0.01826233, 0.1114755, -0.02229314, 0.9933493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
387, -0.2552596, -0.3266598, 1.035763, 0.01829106, 0.1114773, -0.02228656, 0.9933487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
394, -0.2552656, -0.3266647, 1.035785, 0.01828246, 0.111485, -0.02227601, 0.9933483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
402, -0.2552541, -0.3266696, 1.03578, 0.01827767, 0.1114672, -0.02227156, 0.9933504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
411, -0.2552422, -0.3266736, 1.035783, 0.0182913, 0.111459, -0.0222855, 0.9933507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
419, -0.2552454, -0.3266675, 1.035789, 0.01829146, 0.1114672, -0.02227071, 0.9933502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
428, -0.2552457, -0.3266609, 1.035777, 0.01827148, 0.1114823, -0.02230895, 0.9933481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
437, -0.2552463, -0.3266731, 1.03577, 0.01829278, 0.1114538, -0.02230197, 0.9933509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
444, -0.2552425, -0.3266674, 1.035764, 0.01828147, 0.1114573, -0.02230784, 0.9933506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
453, -0.2552394, -0.3266594, 1.035776, 0.01828285, 0.1114574, -0.02230204, 0.9933507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
461, -0.2552347, -0.3266498, 1.035785, 0.01826676, 0.1114768, -0.02227456, 0.9933494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
469, -0.255237, -0.326664, 1.035767, 0.01826927, 0.1114766, -0.02227599, 0.9933494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
478, -0.255244, -0.3266761, 1.035766, 0.01827757, 0.1114889, -0.02228935, 0.9933476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
487, -0.2552546, -0.3266709, 1.035765, 0.0182838, 0.1114762, -0.02228892, 0.9933489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
494, -0.2552575, -0.3266613, 1.035782, 0.0182859, 0.1114842, -0.02229053, 0.993348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
502, -0.2552533, -0.3266593, 1.035769, 0.01830311, 0.1114853, -0.02229217, 0.9933474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
511, -0.2552484, -0.3266691, 1.035789, 0.01827268, 0.111499, -0.02229688, 0.9933463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
519, -0.2552398, -0.3266615, 1.035773, 0.01828071, 0.1114786, -0.02231745, 0.993348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
528, -0.2552361, -0.3266622, 1.035784, 0.01823725, 0.111471, -0.02227054, 0.9933508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
536, -0.2552386, -0.3266666, 1.03577, 0.01830537, 0.1114766, -0.02234862, 0.9933471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
544, -0.2552521, -0.3266747, 1.03578, 0.01827649, 0.1114485, -0.02227537, 0.9933524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
553, -0.2552568, -0.3266766, 1.035787, 0.01826922, 0.1114914, -0.02229682, 0.9933472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
561, -0.2552556, -0.3266622, 1.035783, 0.01828229, 0.1114766, -0.02230114, 0.9933487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
569, -0.2552476, -0.3266597, 1.035784, 0.01830122, 0.1114722, -0.02229385, 0.9933489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
578, -0.2552387, -0.3266623, 1.035768, 0.01827217, 0.111455, -0.02228354, 0.9933516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586, -0.2552388, -0.326667, 1.035782, 0.01828, 0.1114727, -0.02227803, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594, -0.2552442, -0.3266627, 1.035775, 0.01827583, 0.111457, -0.02230668, 0.9933508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
602, -0.2552533, -0.3266631, 1.03577, 0.01828381, 0.1114815, -0.02228556, 0.9933484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
611, -0.2552613, -0.3266706, 1.035768, 0.01831139, 0.1114932, -0.02229343, 0.9933463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
620, -0.2552484, -0.3266728, 1.035771, 0.01828063, 0.1114797, -0.02232553, 0.9933477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628, -0.2552367, -0.3266581, 1.035783, 0.01827615, 0.1114765, -0.02227216, 0.9933494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
636, -0.2552257, -0.3266578, 1.035779, 0.01831051, 0.1114627, -0.02229479, 0.9933499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644, -0.2552328, -0.3266726, 1.035796, 0.01827591, 0.1114681, -0.0223128, 0.9933494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
652, -0.2552475, -0.326672, 1.035776, 0.01827744, 0.111479, -0.02228564, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
661, -0.2552641, -0.3266673, 1.035777, 0.01828997, 0.1114876, -0.02229539, 0.9933473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
669, -0.2552643, -0.3266664, 1.035769, 0.01824231, 0.1114939, -0.02229872, 0.9933474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
678, -0.2552522, -0.3266698, 1.035769, 0.01829322, 0.1114782, -0.02231006, 0.9933481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
686, -0.2552413, -0.3266613, 1.035766, 0.0182847, 0.111473, -0.02229865, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
694, -0.2552381, -0.3266606, 1.035777, 0.01827164, 0.1114776, -0.02228422, 0.9933491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
703, -0.2552484, -0.3266605, 1.035792, 0.0182814, 0.1114775, -0.02228505, 0.9933489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
711, -0.2552517, -0.3266743, 1.035787, 0.01827072, 0.1114774, -0.02229396, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
719, -0.2552442, -0.3266711, 1.035764, 0.01828114, 0.1114965, -0.02229617, 0.9933465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
728, -0.2552423, -0.3266651, 1.035783, 0.01825725, 0.1114852, -0.02228269, 0.9933485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
736, -0.2552365, -0.326661, 1.035785, 0.01824465, 0.1114698, -0.02229882, 0.9933501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
744, -0.2552331, -0.3266594, 1.035766, 0.01829178, 0.1114829, -0.02229097, 0.993348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
752, -0.2552467, -0.3266658, 1.035773, 0.01829879, 0.1114917, -0.02230102, 0.9933466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
761, -0.255259, -0.326672, 1.03577, 0.01826548, 0.1114883, -0.02231936, 0.9933472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
769, -0.2552565, -0.3266578, 1.035763, 0.01828095, 0.1114902, -0.02230918, 0.9933469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
777, -0.255248, -0.3266647, 1.035771, 0.01825408, 0.1114707, -0.02229232, 0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
786, -0.2552374, -0.3266607, 1.035767, 0.01827093, 0.1114718, -0.02228938, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
794, -0.2552402, -0.3266612, 1.035782, 0.01828437, 0.1114845, -0.02228517, 0.993348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
803, -0.2552432, -0.3266629, 1.035787, 0.01827974, 0.1114801, -0.02230447, 0.9933482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
812, -0.2552457, -0.3266721, 1.035777, 0.01824527, 0.1114763, -0.02229165, 0.9933495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
819, -0.2552505, -0.3266758, 1.035776, 0.01826081, 0.1114549, -0.02228928, 0.9933517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828, -0.2552445, -0.3266611, 1.035766, 0.01826553, 0.1114804, -0.02228032, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
836, -0.2552381, -0.3266532, 1.035769, 0.01830865, 0.1114767, -0.02231345, 0.9933478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
844, -0.255237, -0.3266591, 1.035774, 0.0182469, 0.1114807, -0.022297, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
853, -0.2552426, -0.3266744, 1.03577, 0.01826126, 0.1114598, -0.02230554, 0.9933507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
861, -0.2552516, -0.326666, 1.035768, 0.01828079, 0.1114635, -0.02232379, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
869, -0.2552551, -0.326656, 1.035766, 0.01828202, 0.1114933, -0.02228462, 0.9933471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
877, -0.2552601, -0.3266738, 1.035792, 0.01830086, 0.1114831, -0.0222974, 0.9933477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
886, -0.255252, -0.3266749, 1.03577, 0.01826644, 0.1114681, -0.02230374, 0.9933499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
894, -0.2552418, -0.3266677, 1.035779, 0.01827381, 0.1114755, -0.0223065, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
902, -0.2552395, -0.326657, 1.035786, 0.01829168, 0.111476, -0.02225535, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
911, -0.2552407, -0.3266637, 1.035782, 0.01829373, 0.1114552, -0.02230232, 0.9933507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
919, -0.2552446, -0.3266737, 1.035776, 0.01824958, 0.1114548, -0.0222925, 0.9933518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
927, -0.2552496, -0.3266675, 1.03576, 0.01828588, 0.1114612, -0.02230038, 0.9933503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
936, -0.25525, -0.3266609, 1.035772, 0.01828658, 0.1114803, -0.02228696, 0.9933484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
944, -0.255248, -0.3266593, 1.035775, 0.01827185, 0.1114664, -0.02228984, 0.9933502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
953, -0.2552412, -0.3266701, 1.035769, 0.0182738, 0.1114687, -0.0222937, 0.9933499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
961, -0.2552361, -0.3266664, 1.035769, 0.01824873, 0.1114667, -0.02229748, 0.9933504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
969, -0.2552421, -0.3266553, 1.035774, 0.01829335, 0.111501, -0.02231984, 0.9933453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
978, -0.2552515, -0.3266683, 1.035791, 0.01828753, 0.111463, -0.02228967, 0.9933503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
986, -0.255252, -0.3266748, 1.035779, 0.01828535, 0.1114813, -0.02231381, 0.9933478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
994, -0.2552475, -0.326674, 1.035772, 0.01826071, 0.1114807, -0.02228384, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1003, -0.2552438, -0.3266586, 1.035774, 0.01827101, 0.1114505, -0.02227691, 0.9933524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1011, -0.2552426, -0.3266556, 1.035779, 0.01830768, 0.1114832, -0.02228689, 0.9933478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1019, -0.2552491, -0.3266664, 1.035775, 0.0182826, 0.1114776, -0.0222965, 0.9933485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1028, -0.2552509, -0.3266704, 1.035764, 0.01826788, 0.1114605, -0.02230446, 0.9933506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1036, -0.2552564, -0.3266657, 1.03578, 0.01829764, 0.1114934, -0.02228932, 0.9933467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1045, -0.2552468, -0.3266581, 1.035767, 0.01827416, 0.1114766, -0.02225946, 0.9933497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1052, -0.2552457, -0.3266731, 1.035786, 0.01826855, 0.1114529, -0.02228975, 0.9933518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1061, -0.2552362, -0.3266682, 1.035773, 0.01829825, 0.1114681, -0.02230662, 0.9933491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1070, -0.2552376, -0.3266709, 1.035784, 0.01826049, 0.1114689, -0.02228584, 0.9933502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1079, -0.2552361, -0.326665, 1.035774, 0.0182816, 0.1114746, -0.02229201, 0.9933491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1087, -0.2552388, -0.3266657, 1.035781, 0.0182795, 0.1114527, -0.02226224, 0.9933522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1095, -0.2552389, -0.3266702, 1.03578, 0.01825307, 0.1114816, -0.02227384, 0.9933492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1103, -0.2552442, -0.3266603, 1.035775, 0.01829171, 0.1114566, -0.02228219, 0.9933511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1111, -0.2552608, -0.3266629, 1.03579, 0.01827293, 0.1114655, -0.02230654, 0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1119, -0.2552679, -0.3266712, 1.03577, 0.01830859, 0.1114778, -0.02230883, 0.9933479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1128, -0.2552674, -0.326674, 1.035758, 0.01824943, 0.1114814, -0.02228191, 0.9933491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1136, -0.2552604, -0.326669, 1.035783, 0.0182839, 0.1114715, -0.0223134, 0.9933489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1145, -0.2552405, -0.3266536, 1.035766, 0.01831688, 0.1114638, -0.02229696, 0.9933495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1153, -0.2552326, -0.3266605, 1.035783, 0.01827062, 0.1114481, -0.02225024, 0.9933532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1161, -0.2552333, -0.3266701, 1.03579, 0.01829421, 0.1114897, -0.02228039, 0.9933473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1169, -0.2552394, -0.3266713, 1.0358, 0.01828419, 0.1114749, -0.02232447, 0.9933483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1177, -0.2552357, -0.3266657, 1.035777, 0.01826613, 0.1114582, -0.02229419, 0.9933511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1186, -0.2552395, -0.3266725, 1.035782, 0.01829486, 0.1114654, -0.02230432, 0.9933496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1194, -0.2552374, -0.326673, 1.03578, 0.01828187, 0.1114741, -0.02229428, 0.993349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1202, -0.2552373, -0.3266565, 1.035771, 0.01827152, 0.1114639, -0.02227948, 0.9933507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1211, -0.2552494, -0.3266559, 1.035774, 0.01828258, 0.1114636, -0.02230217, 0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1219, -0.2552627, -0.3266624, 1.035775, 0.01830199, 0.1114918, -0.02232082, 0.993346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1228, -0.2552627, -0.3266721, 1.035771, 0.01825779, 0.1114788, -0.02230359, 0.9933488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1236, -0.2552637, -0.3266684, 1.035782, 0.01826993, 0.1114654, -0.022287, 0.9933504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1244, -0.2552588, -0.3266641, 1.035789, 0.01829239, 0.1114683, -0.02231031, 0.9933491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1252, -0.2552454, -0.326659, 1.035774, 0.0183065, 0.1114825, -0.02228224, 0.9933479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
