63808868687433, 0.0001403624, -0.0008875807, -0.0002020102, 0.9999996
63808868687441, 0.0001252126, -0.000896116, -0.0001641738, 0.9999996
63808868687451, 9.494089E-05, -0.0008609195, -0.0001616647, 0.9999997
63808868687461, 4.550721E-05, -0.0008984893, -0.0001146118, 0.9999996
63808868687471, 3.213529E-05, -0.0009298202, -0.0001209191, 0.9999996
63808868687481, 2.142414E-05, -0.0009106043, -5.62052E-05, 0.9999997
63808868687491, 2.767053E-05, -0.000925476, -3.637199E-05, 0.9999996
63808868687501, -1.786277E-06, -0.0009596359, -2.448889E-05, 0.9999996
63808868687511, 9.709038E-06, -0.0009503382, -4.964205E-05, 0.9999996
63808868687521, 2.755783E-05, -0.0009941416, -5.864957E-05, 0.9999995
63808868687531, 1.296215E-05, -0.001027504, -6.810157E-05, 0.9999995
63808868687541, 4.020147E-05, -0.001016974, -5.97703E-05, 0.9999995
63808868687552, 1.317821E-05, -0.0009974116, -2.017897E-05, 0.9999995
63808868687561, 3.301073E-05, -0.001040307, -6.400899E-05, 0.9999995
63808868687571, 4.877336E-06, -0.00104743, -6.533531E-05, 0.9999995
63808868687581, -6.174669E-07, -0.001052168, -9.143224E-05, 0.9999995
63808868687591, -9.102747E-06, -0.001102562, -9.386695E-05, 0.9999994
63808868687601, -6.432924E-05, -0.001107968, -9.202061E-05, 0.9999993
63808868687611, -7.007644E-05, -0.0011175, -0.0001040699, 0.9999993
63808868687621, -8.771103E-05, -0.001142869, -0.0001219669, 0.9999994
63808868687631, -9.299442E-05, -0.001168783, -0.0001522433, 0.9999993
63808868687641, -8.736737E-05, -0.001169657, -0.0001268304, 0.9999993
63808868687651, -7.416215E-05, -0.001183684, -0.0001477598, 0.9999993
63808868687661, -9.430759E-05, -0.001201349, -0.0001594027, 0.9999993
63808868687671, -0.0001079049, -0.001225313, -0.0001116563, 0.9999993
63808868687682, -0.0001060134, -0.001249825, -0.0001443136, 0.9999992
63808868687692, -0.0001038201, -0.001275386, -0.000142884, 0.9999993
63808868687701, -0.0001242207, -0.001305881, -0.0001361193, 0.9999992
63808868687711, -0.0001009293, -0.001335342, -0.0001428577, 0.9999991
63808868687721, -8.448306E-05, -0.001338234, -0.0001640044, 0.9999992
63808868687731, -0.0001290143, -0.00129625, -0.0001299335, 0.9999991
63808868687741, -8.240808E-05, -0.00131378, -0.0001631179, 0.9999992
63808868687751, -8.408073E-05, -0.001322811, -0.0001647894, 0.9999991
63808868687763, -7.645693E-05, -0.001337308, -0.000174739, 0.9999992
63808868687771, -6.83954E-05, -0.001332416, -0.0001841991, 0.9999992
63808868687781, -6.131176E-05, -0.001295237, -0.0001882757, 0.9999991
63808868687791, -6.072968E-05, -0.001300995, -0.0001451822, 0.9999992
63808868687801, -6.234832E-05, -0.001270155, -0.0001445919, 0.9999993
63808868687811, -8.23997E-05, -0.001288458, -0.0001441473, 0.9999991
63808868687821, -0.0001112642, -0.001279375, -0.0001662466, 0.9999992
63808868687831, -0.0001055915, -0.001273812, -0.0001973936, 0.9999992
63808868687841, -0.0001172805, -0.001252428, -0.0001321718, 0.9999993
63808868687851, -0.0001013111, -0.00124834, -0.0001658614, 0.9999992
63808868687861, -9.403378E-05, -0.001231558, -0.0001959102, 0.9999992
63808868687871, -0.0001291288, -0.001229118, -0.0002276851, 0.9999992
63808868687882, -0.0001830375, -0.0012004, -0.0001665362, 0.9999993
63808868687891, -0.0001687054, -0.001196111, -0.0002064629, 0.9999992
63808868687901, -0.0001613414, -0.001170133, -0.0002620459, 0.9999994
63808868687911, -0.0001434516, -0.001151853, -0.0002453168, 0.9999994
63808868687921, -0.0001068516, -0.001139601, -0.0002788129, 0.9999993
63808868687931, -0.0001366427, -0.001106126, -0.0002512626, 0.9999994
63808868687941, -0.0001637768, -0.001079157, -0.0002573349, 0.9999994
63808868687952, -0.0001357645, -0.001068737, -0.0002579268, 0.9999994
63808868687961, -0.000139242, -0.001086507, -0.0002272973, 0.9999993
63808868687972, -0.0001500808, -0.001106351, -0.0002518375, 0.9999993
63808868687981, -0.0001140675, -0.001113333, -0.0002492999, 0.9999993
63808868687991, -0.0001263786, -0.001165803, -0.0002723798, 0.9999993
63808868688001, -0.0001409994, -0.001147098, -0.0002330295, 0.9999993
63808868688011, -0.0001736293, -0.00115382, -0.0002183537, 0.9999993
63808868688021, -0.0001535537, -0.001158938, -0.0002226062, 0.9999993
63808868688031, -0.0001436798, -0.001162183, -0.0002062917, 0.9999993
63808868688041, -0.0001561837, -0.001158877, -0.000168557, 0.9999993
63808868688051, -0.0001624441, -0.001138292, -0.0001548532, 0.9999993
63808868688061, -0.0001232391, -0.00112154, -0.0001334063, 0.9999993
63808868688071, -0.0001045717, -0.001119161, -0.0001712386, 0.9999993
63808868688081, -0.0001472458, -0.001137982, -0.0001535659, 0.9999993
63808868688091, -0.0001785522, -0.001138172, -0.0001598423, 0.9999994
63808868688101, -0.0002015047, -0.001189533, -0.0001644223, 0.9999994
63808868688111, -0.0002040938, -0.001164572, -0.00018526, 0.9999993
63808868688121, -0.0002450068, -0.001189383, -0.0001687011, 0.9999993
63808868688131, -0.0002433173, -0.001181516, -0.0001669779, 0.9999993
63808868688141, -0.0002506403, -0.001175022, -0.0001224874, 0.9999993
63808868688151, -0.0002314867, -0.001169093, -8.373335E-05, 0.9999993
63808868688161, -0.0002253922, -0.001195247, -6.65792E-05, 0.9999993
63808868688171, -0.000217733, -0.001211391, -4.55972E-05, 0.9999992
63808868688181, -0.0001930054, -0.001202466, -4.173687E-05, 0.9999993
63808868688191, -0.0001845043, -0.001220774, -4.391756E-05, 0.9999993
63808868688201, -0.0001793494, -0.001186108, -2.456969E-05, 0.9999993
63808868688211, -0.0001806049, -0.001181107, -5.46904E-05, 0.9999993
63808868688221, -0.0001604389, -0.001195966, -7.026398E-05, 0.9999993
63808868688231, -0.0001714351, -0.001176224, -4.211382E-05, 0.9999993
63808868688241, -0.0001490386, -0.001185679, -3.777165E-05, 0.9999993
63808868688251, -0.0001564696, -0.001169031, -3.653765E-05, 0.9999993
63808868688261, -0.0001654346, -0.001124195, -5.163252E-06, 0.9999994
63808868688271, -0.0001619142, -0.001137969, 1.958106E-06, 0.9999994
63808868688281, -0.0001571607, -0.001131423, 2.625689E-05, 0.9999994
63808868688291, -0.0001500919, -0.001108943, 8.496514E-05, 0.9999993
63808868688301, -0.0001640161, -0.001114661, 0.0001129478, 0.9999994
63808868688311, -0.0001500957, -0.001080167, 0.0001097472, 0.9999994
63808868688321, -0.0001270333, -0.001085279, 0.0001284564, 0.9999995
63808868688331, -0.0001115771, -0.001061097, 0.000139278, 0.9999994
63808868688341, -9.822287E-05, -0.00103048, 0.0001436902, 0.9999995
63808868688351, -9.707082E-05, -0.0009866947, 0.0001480222, 0.9999995
63808868688361, -7.24839E-05, -0.0009797401, 0.0001701738, 0.9999995
63808868688371, -8.239131E-05, -0.0009787679, 0.0001780391, 0.9999995
63808868688381, -8.032285E-05, -0.0009573268, 0.0001941918, 0.9999995
63808868688391, -8.700415E-05, -0.0009338279, 0.0002554082, 0.9999996
63808868688401, -0.0001233621, -0.0009393358, 0.0002593562, 0.9999996
63808868688412, -8.76002E-05, -0.0009463555, 0.0002526003, 0.9999995
63808868688421, -8.065533E-05, -0.0009322813, 0.0002634539, 0.9999996
63808868688431, -0.0001053661, -0.0009255248, 0.0002746006, 0.9999996
63808868688441, -8.666515E-05, -0.0009113953, 0.000238877, 0.9999996
63808868688451, -0.0001324704, -0.0009056743, 0.000264102, 0.9999996
63808868688462, -0.0001275716, -0.0009114734, 0.0002144697, 0.9999996
63808868688471, -0.0001565004, -0.0008991447, 0.0002255699, 0.9999997
63808868688481, -0.0001803664, -0.0008678106, 0.0002228837, 0.9999996
63808868688491, -0.0001733098, -0.0008837714, 0.0002123328, 0.9999996
63808868688501, -0.0001647444, -0.0008906467, 0.000221038, 0.9999996
63808868688511, -0.0001620771, -0.0008651048, 0.0002244406, 0.9999996
63808868688521, -0.0001266664, -0.0008608192, 0.0002132235, 0.9999996
63808868688531, -0.0001189681, -0.0008363811, 0.0002259564, 0.9999996
63808868688541, -0.0001437347, -0.0008277273, 0.0002180873, 0.9999997
63808868688551, -0.0001321817, -0.0008225215, 0.0001923918, 0.9999997
63808868688561, -7.529091E-05, -0.0007854373, 0.0001473976, 0.9999997
63808868688571, -5.400833E-05, -0.0007845424, 0.0001309031, 0.9999996
63808868688581, -3.866479E-05, -0.0008166807, 9.199756E-05, 0.9999997
63808868688591, -2.45031E-05, -0.0008028977, 8.955714E-05, 0.9999996
63808868688601, -1.4266E-05, -0.0007828706, 0.0001044687, 0.9999997
63808868688611, 7.627532E-07, -0.0007643679, 0.0001006593, 0.9999997
63808868688621, 5.106162E-05, -0.0007764704, 0.0001146041, 0.9999997
63808868688631, 8.240901E-05, -0.0007921369, 0.0001111754, 0.9999997
63808868688641, 0.0001164908, -0.0007803318, 0.0001014086, 0.9999998
63808868688651, 0.0001158137, -0.0008175735, 8.192367E-05, 0.9999996
63808868688662, 0.0001014592, -0.0008221546, 4.716858E-05, 0.9999997
63808868688672, 5.83902E-05, -0.0007768681, 7.074443E-05, 0.9999996
63808868688681, 4.288089E-05, -0.0007580605, 6.00497E-05, 0.9999998
63808868688691, 7.059053E-05, -0.0007516941, 8.007581E-05, 0.9999998
63808868688701, 7.495843E-05, -0.0007165017, 7.642829E-05, 0.9999998
63808868688711, 2.656225E-05, -0.0006871291, 9.620551E-05, 0.9999999
63808868688721, 2.137851E-05, -0.0006673177, 9.496487E-05, 0.9999999
63808868688731, 1.583621E-05, -0.0006601027, 7.294677E-05, 0.9999997
63808868688741, -1.680106E-06, -0.0006375265, 9.28177E-05, 0.9999999
63808868688751, -6.106682E-06, -0.0006292365, 0.0001163944, 0.9999999
63808868688761, -1.672469E-05, -0.0005993843, 0.0001198711, 0.9999999
63808868688771, -2.96915E-05, -0.000610951, 0.0001609989, 0.9999998
63808868688781, -5.966052E-06, -0.00061718, 0.0001383739, 0.9999998
63808868688791, 9.01334E-06, -0.0005637932, 0.0001328209, 0.9999999
63808868688801, 6.017275E-06, -0.0005421297, 0.0001325168, 0.9999999
63808868688811, -1.967885E-06, -0.0004972053, 0.000107471, 0.9999999
63808868688821, 1.404434E-06, -0.0004802613, 0.0001453849, 0.9999999
63808868688831, 1.363177E-05, -0.0004410462, 0.0001528142, 0.9999999
63808868688841, -1.277216E-05, -0.0004209334, 0.0001556095, 1
63808868688851, 4.963949E-07, -0.000408713, 0.0001410744, 1
63808868688861, -1.424085E-05, -0.0003927433, 0.0001441254, 0.9999999
63808868688871, -1.08555E-05, -0.0003511186, 0.0001178115, 0.9999999
63808868688881, -3.183074E-05, -0.0003418338, 0.0001631812, 1
63808868688891, -3.398117E-05, -0.0003168597, 0.000175455, 0.9999999
63808868688901, -2.14437E-05, -0.0003161826, 0.0001295296, 1
63808868688911, -1.288392E-05, -0.000322627, 0.0001526178, 1
63808868688921, 2.870895E-05, -0.0003322939, 0.0001605815, 0.9999999
63808868688932, -2.709217E-06, -0.000334333, 0.0001676974, 1
63808868688941, 5.653128E-06, -0.000343595, 0.0001391075, 0.9999999
63808868688951, -1.630466E-05, -0.0003209455, 0.000177121, 0.9999999
63808868688961, -1.453236E-05, -0.000289927, 0.0002135652, 0.9999999
63808868688971, -6.021373E-05, -0.0002584172, 0.0002575521, 1
63808868688981, -1.250394E-05, -0.0002360586, 0.0002290773, 0.9999999
63808868688991, -4.017539E-05, -0.0001714446, 0.0002344088, 1
63808868689001, -4.82481E-05, -0.0001647928, 0.000236826, 1
63808868689011, -5.470496E-05, -0.0001259307, 0.0002102334, 1
63808868689021, -2.782419E-05, -9.271066E-05, 0.0002323788, 0.9999999
63808868689031, -3.527291E-05, -0.0001203582, 0.0002106156, 0.9999999
63808868689041, -1.200102E-05, -9.953557E-05, 0.0002051042, 1
63808868689051, -5.071051E-06, -8.130737E-05, 0.000209179, 1
63808868689061, 5.34486E-06, -5.237793E-05, 0.0002207462, 0.9999999
63808868689071, 1.373235E-05, -4.894001E-05, 0.0001907254, 1
63808868689082, -7.969327E-06, -4.719906E-05, 0.0001626026, 1
63808868689091, -1.94693E-05, -3.868103E-05, 0.0001855802, 1
63808868689101, -5.559996E-06, -1.615533E-05, 0.0001764065, 1
63808868689111, -8.894131E-06, 5.120251E-06, 0.0001615175, 1
63808868689121, 3.434718E-06, 1.78957E-05, 0.000176457, 1
63808868689131, 5.80959E-06, 1.591696E-05, 0.0001624217, 1
63808868689141, 1.633726E-05, 1.899205E-05, 0.0001476033, 0.9999999
63808868689151, 5.332474E-05, 4.644894E-05, 0.0001387098, 1
63808868689161, 7.102173E-05, 6.581403E-05, 0.0001560728, 1
63808868689171, 7.791817E-05, 0.0001038424, 0.0001432137, 1
63808868689181, 9.383913E-05, 0.0001358209, 0.0001289462, 1
63808868689191, 0.0001021735, 0.0001463151, 0.0001178284, 0.9999999
63808868689201, 9.229686E-05, 0.0001561735, 0.0001011918, 1
63808868689211, 0.0001124432, 0.0001744641, 0.0001518755, 0.9999999
63808868689221, 0.0001396136, 0.0001893168, 0.000130108, 1
63808868689231, 0.0001164693, 0.0002261738, 0.0001070206, 1
63808868689241, 0.0001400933, 0.000205257, 0.0001179462, 1
63808868689251, 0.0001782617, 0.000214792, 0.0001218241, 1
63808868689261, 0.0001918972, 0.0002546704, 0.0001443098, 1
63808868689271, 0.0001754016, 0.0002512986, 0.0001573249, 0.9999999
63808868689281, 0.0001579281, 0.0002501551, 0.000168373, 1
63808868689291, 0.0001960425, 0.0002898765, 0.0001837797, 0.9999999
63808868689301, 0.0001976639, 0.0002801038, 0.0001999723, 1
63808868689311, 0.0001802417, 0.0003166953, 0.0002450888, 1
63808868689321, 0.0001539206, 0.0003214341, 0.0002189039, 1
63808868689331, 0.0001452919, 0.0002949577, 0.0001677569, 1
63808868689341, 0.000122739, 0.0003117587, 0.0001767377, 1
63808868689351, 0.0001198268, 0.0003380043, 0.0002195558, 0.9999999
