Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_qw, mag_qx, mag_qy, stillness
158, -0.252424, -0.3269846, 1.035767, 0.02317565, 0.1969504, 0.004375117, 0.9801298, -0.000217943, 0.0001430972, 4.737498E-05, 1, -0.02924003, 0.008884161, -0.01275449, -0.0629667, 1.012917, 0.02192226, -0.1561598, -0.3082985, 0.2722393, 0.9795638
172, -0.2524224, -0.3269966, 1.035768, 0.02317652, 0.1969287, 0.004360813, 0.9801342, -0.0002391236, 0.0001571548, 3.256509E-05, 1, -0.03290512, -0.01066295, -0.006646017, -0.0629667, 1.012917, 0.02192226, -0.1561598, -0.3082985, 0.2722393, 0.9795638
174, -0.252422, -0.3270118, 1.035779, 0.02316819, 0.1969173, 0.004383838, 0.9801366, -0.0002391236, 0.0001571548, 3.256509E-05, 1, -0.03290512, -0.01066295, -0.006646017, -0.0629667, 1.012917, 0.02192226, -0.1561598, -0.3082985, 0.2722393, 0.9795638
183, -0.2524242, -0.3269923, 1.035774, 0.02318929, 0.1969458, 0.004378619, 0.9801303, -0.0002632225, 0.000170548, 4.132511E-05, 1, -0.03290512, 0.0003322999, -0.0103111, -0.06445008, 1.010724, 0.0202299, -0.153395, -0.3065006, 0.2722317, 0.9880834
191, -0.2524262, -0.3269913, 1.035783, 0.02319398, 0.1969422, 0.004395038, 0.980131, -0.0001991265, 0.0001597962, 2.389634E-05, 1, -0.02801834, -0.008219562, -0.004202627, -0.06271644, 1.014126, 0.02141391, -0.157069, -0.308263, 0.2713323, 0.9748445
199, -0.2524351, -0.3270086, 1.035787, 0.02319998, 0.1969367, 0.004392324, 0.9801318, -0.0001763427, 0.0001767335, 4.525995E-05, 1, -0.04634375, -0.002111089, 0.004349235, -0.06099858, 1.010185, 0.02147497, -0.1552766, -0.3092857, 0.2749655, 0.9909874
208, -0.2524354, -0.3270087, 1.035771, 0.02320376, 0.1969415, 0.004412484, 0.9801307, -0.0001288545, 0.0001533548, 0.0001138509, 1, -0.02679664, -0.008219562, 0.003127541, -0.05927441, 1.009182, 0.02198521, -0.1570854, -0.3044477, 0.2713314, 0.9953604
216, -0.252441, -0.3270022, 1.035771, 0.02318901, 0.1969405, 0.004414432, 0.9801312, -0.0001288545, 0.0001533548, 0.0001138509, 1, -0.02679664, -0.008219562, 0.003127541, -0.05927441, 1.009182, 0.02198521, -0.1570854, -0.3044477, 0.2713314, 0.9953604
225, -0.2524406, -0.3269879, 1.035776, 0.02320092, 0.1969376, 0.004430905, 0.9801314, -0.0001133778, 0.0001310635, 0.0001601502, 1, -0.03290512, -0.009441256, -0.0005375408, -0.06149652, 1.010496, 0.02540148, -0.1579893, -0.3091802, 0.2713349, 0.9892626
233, -0.2524424, -0.3270016, 1.035779, 0.02319142, 0.1969529, 0.004418441, 0.9801287, -8.677645E-05, 0.0001609452, 0.0001701843, 1, -0.02557495, 0.006440773, -0.004202627, -0.06099869, 1.010688, 0.02245078, -0.1543275, -0.3045564, 0.2722336, 0.9888969
241, -0.2524464, -0.3270094, 1.035779, 0.02316987, 0.196936, 0.004436073, 0.9801326, -0.0001288569, 0.0001691384, 0.0001850827, 1, -0.0353485, 0.0003322999, -0.001759239, -0.05779555, 1.010423, 0.02541163, -0.1571061, -0.3101675, 0.274061, 0.9904266
249, -0.2524362, -0.3269957, 1.035766, 0.02317588, 0.196947, 0.00439545, 0.9801304, -0.00016351, 0.0001555493, 0.0002059713, 1, -0.02435326, -0.008219562, -0.005424321, -0.06446144, 1.007844, 0.02371211, -0.15893, -0.3053284, 0.2713363, 0.9992719
258, -0.2524355, -0.3269894, 1.035782, 0.02319489, 0.1969466, 0.004398327, 0.98013, -7.248065E-05, 0.0001924802, 0.00023132, 1, -0.01946648, 0.001553995, -0.007867711, -0.06396562, 1.00856, 0.02321148, -0.1598502, -0.3062456, 0.2713389, 0.9965888
266, -0.2524266, -0.3270005, 1.03578, 0.02317883, 0.1969287, 0.004366336, 0.9801341, -7.248065E-05, 0.0001924802, 0.00023132, 1, -0.01946648, 0.001553995, -0.007867711, -0.06396562, 1.00856, 0.02321148, -0.1598502, -0.3062456, 0.2713389, 0.9965888
275, -0.2524185, -0.3270053, 1.035768, 0.02318207, 0.196956, 0.004356797, 0.9801286, 4.419126E-07, 0.000158403, 0.0002135304, 1, -0.02924003, -0.003332783, -0.001759239, -0.06196804, 1.017027, 0.02039085, -0.1543303, -0.3074168, 0.2731438, 0.9635325
283, -0.2524213, -0.3270013, 1.035786, 0.02318563, 0.1969176, 0.004411879, 0.980136, -2.441136E-05, 0.0001308443, 0.00020508, 1, -0.0353485, 0.0003322999, -0.004202627, -0.06197625, 1.014111, 0.02141594, -0.1579975, -0.3072726, 0.2713344, 0.9750848
291, -0.2524225, -0.3269837, 1.035772, 0.02321103, 0.1969397, 0.004426184, 0.9801309, -9.900331E-05, 9.329664E-05, 0.0001989701, 1, -0.03168342, -0.002111089, -0.004202627, -0.06051448, 1.008276, 0.02519016, -0.156179, -0.3073436, 0.2731485, 0.9983836
299, -0.2524291, -0.326997, 1.035773, 0.02319559, 0.196931, 0.004412771, 0.9801331, -9.163143E-05, 8.998817E-05, 0.0002345028, 1, -0.02801834, -0.004554478, -0.007867711, -0.0607508, 1.012675, 0.02512611, -0.1589218, -0.307236, 0.2713368, 0.9807726
308, -0.2524335, -0.3270119, 1.035767, 0.02319097, 0.1969392, 0.004448623, 0.9801314, -0.0001102039, 7.810816E-05, 0.0002476578, 1, -0.03168342, -0.009441256, 0.0006841533, -0.0602576, 1.012418, 0.02488528, -0.1561557, -0.3092523, 0.2722395, 0.9819418
316, -0.2524372, -0.3270004, 1.035777, 0.02319906, 0.1969362, 0.004434585, 0.9801318, -0.0001102039, 7.810816E-05, 0.0002476578, 1, -0.03168342, -0.009441256, 0.0006841533, -0.0602576, 1.012418, 0.02488528, -0.1571005, -0.3044467, 0.2722407, 0.9971395
325, -0.2524412, -0.3269906, 1.035783, 0.0232324, 0.1969476, 0.00440727, 0.9801288, -7.394003E-05, 6.053742E-05, 0.0002960395, 1, -0.03168342, -0.0008893944, -0.0103111, -0.06421576, 1.008353, 0.02542572, -0.1571005, -0.3044467, 0.2722407, 0.9971395
333, -0.2524439, -0.3269951, 1.035773, 0.02322135, 0.1969519, 0.004416375, 0.9801282, -1.968816E-05, 7.231801E-05, 0.0002798284, 1, -0.03779189, 0.003997383, -0.01397618, -0.06371658, 1.009531, 0.02319807, -0.1589643, -0.3043725, 0.2731549, 0.9927755
341, -0.2524454, -0.3270125, 1.035772, 0.02317378, 0.1969357, 0.004388078, 0.9801328, 7.574912E-06, 7.02907E-05, 0.0002419101, 1, -0.03290512, -0.01066295, -0.007867711, -0.05977198, 1.009238, 0.02517811, -0.1644486, -0.3079714, 0.2704418, 0.9947215
350, -0.2524417, -0.3269974, 1.035779, 0.02320894, 0.1969569, 0.004385921, 0.9801276, -1.070416E-05, 7.062516E-05, 0.0002484047, 1, -0.03046173, -0.006997867, -0.001759239, -0.06396104, 1.00926, 0.02098951, -0.1542919, -0.3093265, 0.2713254, 0.9939886
358, -0.2524355, -0.3269857, 1.035774, 0.02316975, 0.1969597, 0.004400043, 0.9801279, 6.579794E-07, 0.0001126621, 0.0002483949, 1, -0.03290512, 0.0003322999, -0.005424321, -0.06545242, 1.006155, 0.02373405, -0.1607142, -0.3062132, 0.2677035, 1
366, -0.2524288, -0.3269929, 1.035769, 0.02317698, 0.1969551, 0.004381742, 0.9801288, 6.579794E-07, 0.0001126621, 0.0002483949, 1, -0.0353485, 0.001553995, 0.009236012, -0.06075517, 1.009466, 0.02271477, -0.1589026, -0.3081909, 0.2704276, 0.9938098
374, -0.2524302, -0.32701, 1.035775, 0.02317233, 0.1969367, 0.004393425, 0.9801325, 5.725771E-06, 0.0001464175, 0.0002649841, 1, -0.0353485, 0.001553995, 0.009236012, -0.06075517, 1.009466, 0.02271477, -0.1589026, -0.3081909, 0.2704276, 0.9938098
383, -0.2524242, -0.3270028, 1.035775, 0.02320019, 0.1969428, 0.004427022, 0.9801305, -3.720773E-05, 0.0001410237, 0.0003583492, 1, -0.0353485, -0.002111089, 0.003127541, -0.06444892, 1.011213, 0.02022286, -0.1571266, -0.3053984, 0.2740599, 0.9861355
395, -0.252423, -0.3269925, 1.035771, 0.02321948, 0.1969183, 0.004424047, 0.980135, -3.720773E-05, 0.0001410237, 0.0003583492, 1, -0.0353485, -0.002111089, 0.003127541, -0.06444892, 1.011213, 0.02022286, -0.1571266, -0.3053984, 0.2740599, 0.9861355
400, -0.2524235, -0.3269968, 1.035779, 0.0231699, 0.1969406, 0.004424818, 0.9801316, -2.098596E-05, 0.0001925869, 0.0003794739, 1, -0.01824478, 0.003997383, -0.004202627, -0.06148068, 1.016083, 0.02335482, -0.1607554, -0.3071639, 0.2704321, 0.9671636
408, -0.2524213, -0.3270032, 1.035772, 0.02320833, 0.1969464, 0.004419076, 0.9801297, -3.065215E-05, 0.0002145013, 0.0003838255, 1, -0.03901359, -0.003332783, -0.01275449, -0.06223329, 1.010723, 0.02318453, -0.1551984, -0.3064306, 0.2695082, 0.9883905
416, -0.2524234, -0.3270007, 1.035781, 0.02317782, 0.1969249, 0.004459532, 0.9801344, -3.065215E-05, 0.0002145013, 0.0003838255, 1, -0.03901359, -0.003332783, -0.01275449, -0.05952293, 1.008705, 0.022483, -0.1598571, -0.3081522, 0.2722487, 0.9971595
425, -0.252433, -0.3269948, 1.035784, 0.02321506, 0.1969293, 0.004420822, 0.9801329, -8.157454E-06, 0.0002395707, 0.0003657951, 1, -0.0365702, -0.01310634, -0.01641957, -0.05952293, 1.008705, 0.022483, -0.1598571, -0.3081522, 0.2722487, 0.9971595
433, -0.252441, -0.3269956, 1.035773, 0.02317897, 0.1969466, 0.004372642, 0.9801304, 3.89698E-05, 0.0002088702, 0.0003169412, 1, -0.02313156, -0.004554478, -0.02008465, -0.06248308, 1.010261, 0.02466516, -0.1553053, -0.302609, 0.2749639, 0.9900332
441, -0.2524473, -0.327009, 1.03576, 0.02315842, 0.1969649, 0.004398728, 0.9801271, 7.95587E-05, 0.0002062636, 0.0002677161, 1, -0.02313156, -0.01554973, -0.005424321, -0.06223045, 1.013699, 0.02633653, -0.156179, -0.3073436, 0.2731485, 0.9762059
450, -0.2524507, -0.3270085, 1.035775, 0.02317882, 0.1969696, 0.004337397, 0.980126, 3.949692E-05, 0.000171294, 0.0002620039, 1, -0.02435326, -0.0008893944, -0.006646017, -0.06396341, 1.010039, 0.0241732, -0.1552396, -0.3073813, 0.2722367, 0.9905964
458, -0.2524459, -0.3269946, 1.035786, 0.02322469, 0.1969497, 0.004361236, 0.9801289, 1.706323E-05, 0.0002215344, 0.0002739215, 1, -0.0353485, -0.009441256, 0.0006841533, -0.06421503, 1.009347, 0.0266402, -0.1589369, -0.307235, 0.2722462, 0.9930463
466, -0.2524299, -0.3269879, 1.035779, 0.02319208, 0.1969161, 0.004394953, 0.9801362, 1.706323E-05, 0.0002215344, 0.0002739215, 1, -0.0353485, -0.009441256, 0.0006841533, -0.05902147, 1.012616, 0.02341087, -0.1570539, -0.308264, 0.2704228, 0.9815808
475, -0.2524283, -0.3270078, 1.035784, 0.02319586, 0.196941, 0.004411125, 0.980131, 1.212908E-05, 0.0002263153, 0.0003081411, 1, -0.02801834, -0.005776173, -0.005424321, -0.05902147, 1.012616, 0.02341087, -0.1570539, -0.308264, 0.2704228, 0.9815808
483, -0.2524266, -0.3270053, 1.035779, 0.02318726, 0.1969265, 0.004402458, 0.9801342, -1.058821E-05, 0.0002197233, 0.0003138729, 1, -0.0353485, 0.001553995, -0.001759239, -0.06148568, 1.011377, 0.01875319, -0.1588683, -0.3091468, 0.268609, 0.9863301
492, -0.252426, -0.3269915, 1.035774, 0.02321018, 0.1969319, 0.004458934, 0.9801323, -3.121141E-05, 0.0002360136, 0.0003135442, 1, -0.03290512, 0.001553995, -0.009089405, -0.0629657, 1.014159, 0.02337892, -0.1560761, -0.3102114, 0.2676926, 0.9744769
500, -0.2524254, -0.3269913, 1.035777, 0.0232177, 0.1969351, 0.004441136, 0.9801316, -5.389983E-05, 0.0002185471, 0.0002852953, 1, -0.03168342, -0.004554478, -0.009089405, -0.06174961, 1.006312, 0.02275783, -0.1552245, -0.3073823, 0.2713273, 1
508, -0.2524255, -0.327006, 1.035771, 0.02319758, 0.19694, 0.004441624, 0.980131, -8.427585E-05, 0.0002005033, 0.0002941075, 1, -0.02435326, -0.01432803, -0.01764126, -0.06222824, 1.013674, 0.02461655, -0.1588903, -0.3110523, 0.2704283, 0.9764782
519, -0.2524252, -0.327003, 1.035769, 0.02322393, 0.1969452, 0.004407519, 0.9801295, -0.0001090243, 0.0001960309, 0.0002582711, 1, -0.04023528, -0.006997867, -0.01519788, -0.0595061, 1.015534, 0.021893, -0.1607513, -0.3081177, 0.2704323, 0.9699536
528, -0.2524287, -0.3269882, 1.035775, 0.02321225, 0.1969362, 0.004401728, 0.9801316, -0.0001175231, 0.0002064476, 0.0002088994, 1, -0.03046173, -0.0008893944, -0.02374974, -0.06075069, 1.009165, 0.01878691, -0.1598461, -0.3071994, 0.2713392, 0.9953347
533, -0.2524343, -0.3269897, 1.035775, 0.0232083, 0.1969437, 0.004370588, 0.9801304, -0.0001175231, 0.0002064476, 0.0002088994, 1, -0.03046173, -0.0008893944, -0.02374974, -0.06075069, 1.009165, 0.01878691, -0.1598461, -0.3071994, 0.2713392, 0.9953347
541, -0.2524413, -0.3270074, 1.035776, 0.02319243, 0.1969507, 0.004362017, 0.9801294, -4.13633E-05, 0.0001665597, 0.0001912187, 1, -0.02924003, -0.01310634, -0.002980933, -0.06346358, 1.012715, 0.02413583, -0.15804, -0.304409, 0.2731526, 0.9800468
549, -0.252445, -0.327006, 1.035766, 0.02318154, 0.1969478, 0.004352216, 0.9801303, -7.222686E-05, 0.0001811514, 0.0002113217, 1, -0.03046173, 0.003997383, 0.001905847, -0.06247655, 1.012193, 0.02316273, -0.1626301, -0.3080425, 0.2722559, 0.9824663
558, -0.2524424, -0.326997, 1.035768, 0.02319729, 0.1969494, 0.004376381, 0.9801295, -9.086961E-05, 0.0002352087, 0.0002579768, 1, -0.02435326, 0.001553995, -0.006646017, -0.0659381, 1.009586, 0.02392912, -0.1561337, -0.3073468, 0.2704203, 0.9919196
567, -0.2524372, -0.3269909, 1.035777, 0.0231942, 0.1969533, 0.004373477, 0.9801287, -9.086961E-05, 0.0002352087, 0.0002579768, 1, -0.02435326, 0.001553995, -0.006646017, -0.05804018, 1.010905, 0.02466678, -0.1570621, -0.3063564, 0.2704224, 0.9885183
574, -0.2524355, -0.3270064, 1.035784, 0.02319486, 0.1969475, 0.004376918, 0.98013, -8.765981E-05, 0.0002803109, 0.000266016, 1, -0.02557495, -0.0008893944, -0.005424321, -0.05804018, 1.010905, 0.02466678, -0.1570621, -0.3063564, 0.2704224, 0.9885183
583, -0.2524265, -0.3270036, 1.035774, 0.02319705, 0.1969353, 0.004443602, 0.980132, -0.000104188, 0.0002833644, 0.0003298847, 1, -0.03168342, -0.003332783, 0.009236012, -0.06147516, 1.018277, 0.02307742, -0.1515271, -0.3075286, 0.2713179, 0.9584342
591, -0.2524258, -0.3269963, 1.035781, 0.02320124, 0.1969412, 0.004402695, 0.980131, -0.0001553423, 0.0002780376, 0.0003376896, 1, -0.04023528, 0.001553995, 0.0006841533, -0.06173819, 1.00894, 0.01878772, -0.1552286, -0.3064285, 0.2713271, 0.9959922
600, -0.2524292, -0.3269902, 1.035784, 0.02322646, 0.1969482, 0.004425243, 0.9801288, -0.0001234412, 0.0002917231, 0.0003315685, 1, -0.0365702, -0.009441256, -0.009089405, -0.06199613, 1.008319, 0.02616895, -0.162626, -0.3089963, 0.2722561, 0.9977508
609, -0.2524297, -0.327003, 1.035774, 0.02320568, 0.1969346, 0.004387715, 0.9801322, -0.0001326078, 0.000293402, 0.0003105178, 1, -0.02557495, 0.001553995, -0.01275449, -0.06000124, 1.01456, 0.02141431, -0.1598955, -0.3062425, 0.2740672, 0.9737659
616, -0.2524292, -0.3270068, 1.035775, 0.02318956, 0.1969357, 0.004426989, 0.9801322, -0.0001326078, 0.000293402, 0.0003105178, 1, -0.02557495, 0.001553995, -0.01275449, -0.06000124, 1.01456, 0.02141431, -0.1598009, -0.3072026, 0.2686109, 0.9832082
624, -0.252429, -0.326997, 1.03577, 0.02316704, 0.1969461, 0.00439718, 0.9801307, -0.0001518768, 0.0002869883, 0.0003122548, 1, -0.02557495, -0.003332783, -0.005424321, -0.06148583, 1.01213, 0.0202169, -0.1598009, -0.3072026, 0.2686109, 0.9832082
633, -0.2524315, -0.3269954, 1.035779, 0.02315783, 0.1969456, 0.004416009, 0.980131, -0.0001310916, 0.0003122784, 0.0003402634, 1, -0.02068817, 0.003997383, -0.0103111, -0.06347246, 1.010058, 0.02614024, -0.1589479, -0.3081877, 0.2731558, 0.99045
641, -0.2524361, -0.327001, 1.035783, 0.02319031, 0.1969431, 0.004385378, 0.9801309, -0.0001016031, 0.0003264835, 0.0003094985, 1, -0.02801834, -0.01432803, -0.009089405, -0.06495275, 1.006577, 0.01979698, -0.1570539, -0.308264, 0.2704228, 1
650, -0.2524422, -0.3270062, 1.035782, 0.02318329, 0.1969431, 0.00441652, 0.980131, -0.0001260489, 0.000318755, 0.0002942192, 1, -0.02801834, -0.009441256, -0.006646017, -0.06494728, 1.009022, 0.02000748, -0.1552574, -0.3102406, 0.2740563, 0.9947701
658, -0.252445, -0.3269999, 1.035785, 0.02318613, 0.1969501, 0.004380755, 0.9801295, -4.739081E-05, 0.0002783675, 0.0002721124, 0.9999999, -0.03779189, -0.003332783, -0.007867711, -0.06173572, 1.013675, 0.02535504, -0.1533676, -0.3093631, 0.2713231, 0.976522
666, -0.2524362, -0.3269848, 1.035763, 0.02320324, 0.1969624, 0.004389092, 0.9801267, -4.739081E-05, 0.0002783675, 0.0002721124, 0.9999999, -0.03779189, -0.003332783, -0.007867711, -0.06173572, 1.013675, 0.02535504, -0.1533676, -0.3093631, 0.2713231, 0.976522
674, -0.2524371, -0.3270055, 1.035784, 0.02317764, 0.19695, 0.00440544, 0.9801297, -8.604676E-05, 0.0002422458, 0.0002648449, 1, -0.04390037, -0.0008893944, -0.001759239, -0.0617424, 1.009489, 0.02295778, -0.156168, -0.3063909, 0.2722388, 0.9934569
683, -0.2524299, -0.3270097, 1.035771, 0.02320697, 0.1969436, 0.004404567, 0.9801303, -4.121987E-05, 0.0002516137, 0.0003348542, 1, -0.02924003, 0.002775689, -0.01275449, -0.0595142, 1.01362, 0.02462399, -0.1542973, -0.3045585, 0.2704148, 0.9773427
691, -0.2524264, -0.3269973, 1.035775, 0.02319431, 0.1969388, 0.0044004, 0.9801316, 5.038455E-07, 0.0002618071, 0.0003240453, 1, -0.03779189, -0.01188464, -0.0103111, -0.06593441, 1.010046, 0.02195638, -0.157058, -0.3073102, 0.2704226, 0.9902645
700, -0.2524337, -0.3269954, 1.035787, 0.02321939, 0.1969442, 0.00442931, 0.9801297, -4.689209E-07, 0.0003036829, 0.0003284514, 1, -0.02313156, 0.01132755, -0.0005375408, -0.06199135, 1.009519, 0.02467708, -0.159816, -0.3072015, 0.2695203, 0.9931155
708, -0.2524354, -0.3270049, 1.035784, 0.02317407, 0.1969429, 0.00441153, 0.9801311, -5.729031E-05, 0.0003183563, 0.0003294921, 1, -0.02068817, 0.0003322999, -0.007867711, -0.05926231, 1.01456, 0.02239918, -0.1579522, -0.3072757, 0.2686061, 0.973856
716, -0.2524267, -0.3270036, 1.035765, 0.02317993, 0.1969359, 0.004390216, 0.9801325, -5.729031E-05, 0.0003183563, 0.0003294921, 1, -0.02068817, 0.0003322999, -0.007867711, -0.05926231, 1.01456, 0.02239918, -0.1579522, -0.3072757, 0.2686061, 0.973856
724, -0.2524252, -0.3269965, 1.035782, 0.02317747, 0.1969608, 0.004388672, 0.9801276, -6.447267E-05, 0.0003040214, 0.0002880925, 1, -0.02679664, -0.002111089, -0.001759239, -0.06198724, 1.009472, 0.02148283, -0.1570169, -0.3063595, 0.2676941, 0.9935918
733, -0.2524235, -0.3269925, 1.035781, 0.02321177, 0.1969412, 0.004427282, 0.9801305, -1.233537E-05, 0.0003163564, 0.0003020545, 1, -0.013358, -0.009441256, -0.005424321, -0.06173703, 1.010932, 0.02146238, -0.1579865, -0.3063198, 0.2704248, 0.9878274
741, -0.2524253, -0.3269967, 1.03577, 0.02318486, 0.19693, 0.004405293, 0.9801335, -1.391489E-05, 0.0003437737, 0.0002881084, 1, -0.03046173, -0.01310634, -0.005424321, -0.06322869, 1.007579, 0.02396472, -0.1570731, -0.3073092, 0.2713321, 1
749, -0.2524338, -0.3270051, 1.035773, 0.02320575, 0.1969415, 0.004385723, 0.9801309, 6.635441E-05, 0.0002949512, 0.000291361, 1, -0.03168342, 0.01010586, -0.0103111, -0.06124189, 1.011906, 0.02194107, -0.159842, -0.3081533, 0.2713394, 0.9840193
758, -0.2524404, -0.3269937, 1.035762, 0.0231807, 0.1969329, 0.004427116, 0.9801329, 3.076298E-05, 0.0003304642, 0.0003065262, 1, -0.0353485, 0.0003322999, -0.0103111, -0.06125588, 1.006549, 0.02300137, -0.1561447, -0.3082996, 0.2713299, 1
766, -0.252446, -0.3269955, 1.035769, 0.02316288, 0.1969506, 0.004399857, 0.9801299, 3.076298E-05, 0.0003304642, 0.0003065262, 1, -0.0353485, 0.0003322999, -0.0103111, -0.06125588, 1.006549, 0.02300137, -0.1561447, -0.3082996, 0.2713299, 1
774, -0.252446, -0.3270031, 1.035771, 0.02318535, 0.1969432, 0.004423901, 0.9801308, 5.855411E-05, 0.0003729081, 0.0003335061, 1, -0.01946648, -0.01066295, -0.005424321, -0.06099189, 1.014371, 0.02387223, -0.156168, -0.3063909, 0.2722388, 0.9740654
783, -0.2524385, -0.3270071, 1.035777, 0.02319926, 0.1969411, 0.004448986, 0.9801307, 2.684398E-05, 0.0003324507, 0.0003203913, 1, -0.04023528, -0.005776173, 0.006792624, -0.06272422, 1.0092, 0.01853579, -0.1589671, -0.3072329, 0.274065, 0.9947296
