Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_qw, mag_qx, mag_qy, stillness
133, -0.2352069, -0.3271445, 1.011955, 0.05885631, 0.02617202, -0.06167183, 0.9960159, -6.384309E-05, -9.718549E-05, -0.0001302809, 0.9999998, -0.02435326, -0.0008893944, -0.01153279, -0.1637982, 1.000213, -0.06637114, -0.01219078, -0.2777268, 0.3318817, 0.9771705
142, -0.2352095, -0.3271528, 1.011951, 0.05884419, 0.02616581, -0.06169013, 0.9960156, -4.31994E-05, -7.236819E-05, -0.0001536944, 0.9999998, -0.0365702, -0.004554478, -0.0103111, -0.1665138, 1.000285, -0.06515002, -0.008542802, -0.2769161, 0.3346002, 0.9754387
149, -0.2352169, -0.32715, 1.011946, 0.05884782, 0.02619636, -0.06172263, 0.9960126, -4.31994E-05, -7.236819E-05, -0.0001536944, 0.9999998, -0.0365702, -0.004554478, -0.0103111, -0.1665138, 1.000285, -0.06515002, -0.008560672, -0.2797755, 0.3364198, 0.9742785
167, -0.2352182, -0.3271473, 1.011945, 0.05878618, 0.02620248, -0.06172106, 0.9960161, -9.355322E-05, -0.0001374892, -0.0001378384, 0.9999998, -0.02313156, -0.009441256, -0.01641957, -0.163271, 1.012106, -0.07071939, -0.01223604, -0.2777236, 0.3346099, 0.94799
173, -0.2352145, -0.3271533, 1.011959, 0.05883602, 0.0261625, -0.06170467, 0.9960153, -0.0001038304, -0.0001116054, -0.0001355455, 0.9999998, -0.01824478, -0.004554478, -0.001759239, -0.1674803, 1.006843, -0.06893345, -0.01223604, -0.2777236, 0.3346099, 0.94799
178, -0.2352064, -0.3271466, 1.011959, 0.05883089, 0.02618136, -0.06166625, 0.9960175, -0.0001038304, -0.0001116054, -0.0001355455, 0.9999998, -0.01824478, -0.004554478, -0.001759239, -0.1674803, 1.006843, -0.06893345, -0.01223604, -0.2777236, 0.3346099, 0.94799
183, -0.2352052, -0.3271393, 1.011959, 0.05885032, 0.02616224, -0.0616558, 0.9960175, -0.0001153164, -7.859105E-05, -0.0001309057, 0.9999998, -0.03290512, -0.002111089, -0.006646017, -0.1657764, 0.9987981, -0.06561829, -0.01221685, -0.2786785, 0.3337007, 0.9816547
192, -0.2352096, -0.3271433, 1.011958, 0.0588313, 0.02616636, -0.06167044, 0.9960176, -7.75978E-05, -6.311899E-05, -0.0001076042, 0.9999999, -0.03290512, -0.0008893944, -0.01641957, -0.1739095, 1.002367, -0.06642704, -0.01312332, -0.2757826, 0.3318836, 0.961969
199, -0.2352159, -0.3271495, 1.011953, 0.05882954, 0.02616442, -0.06168692, 0.9960167, -7.75978E-05, -6.311899E-05, -0.0001076042, 0.9999999, -0.03290512, -0.0008893944, -0.01641957, -0.1610774, 1.001086, -0.06981774, -0.01031882, -0.2797086, 0.330968, 0.9745474
208, -0.23522, -0.3271623, 1.011943, 0.05883763, 0.02619707, -0.06170119, 0.9960146, -9.2295E-05, -6.941927E-05, -0.000132086, 0.9999998, -0.02435326, -0.01921481, -0.006646017, -0.1610774, 1.001086, -0.06981774, -0.01405864, -0.2766988, 0.3327956, 0.9529815
216, -0.235216, -0.3271534, 1.011965, 0.05884532, 0.02616852, -0.06169758, 0.9960151, -7.286202E-05, -8.213636E-05, -9.69643E-05, 0.9999998, -0.02190987, -0.0008893944, -0.0103111, -0.1684704, 1.005394, -0.06916074, -0.01405864, -0.2766988, 0.3327956, 0.9529815
225, -0.2351977, -0.3271306, 1.01195, 0.05884416, 0.02618067, -0.06167364, 0.9960163, -7.556845E-05, -5.884015E-05, -0.0001101134, 0.9999999, -0.02435326, -0.002111089, -0.01641957, -0.1610777, 1.00109, -0.06957203, -0.01129662, -0.2777613, 0.3336981, 0.9746004
233, -0.2351995, -0.3271403, 1.011961, 0.05885141, 0.02616302, -0.0616685, 0.9960166, -0.0001047403, -5.183707E-05, -0.0001134996, 0.9999998, -0.02679664, -0.005776173, -0.005424321, -0.1672566, 0.9993264, -0.06489226, -0.01314939, -0.2767343, 0.3337026, 0.9787903
241, -0.2352027, -0.3271507, 1.011961, 0.05883551, 0.02615325, -0.0616451, 0.9960192, -0.0001190966, -2.87022E-05, -9.256008E-05, 0.9999998, -0.02679664, -0.002111089, -0.002980933, -0.1642734, 1.003527, -0.07428454, -0.01128974, -0.2758547, 0.3327883, 0.9616261
249, -0.2352105, -0.3271466, 1.011953, 0.05885749, 0.02617948, -0.06168211, 0.996015, -0.0001190966, -2.87022E-05, -9.256008E-05, 0.9999998, -0.02679664, -0.002111089, -0.002980933, -0.1655225, 0.9987115, -0.07126898, -0.01127875, -0.2749019, 0.3318786, 0.9806371
258, -0.2352168, -0.3271436, 1.01195, 0.05887365, 0.02617213, -0.06169355, 0.9960135, -0.0001426088, -1.071393E-05, -9.917165E-05, 0.9999999, -0.01946648, -0.003332783, -0.01275449, -0.1655225, 0.9987115, -0.07126898, -0.01127875, -0.2749019, 0.3318786, 0.9806371
266, -0.2352216, -0.3271594, 1.011962, 0.05885632, 0.02619071, -0.06167861, 0.996015, -7.781014E-05, -1.680804E-06, -8.357328E-05, 0.9999999, -0.02435326, -0.008219562, -0.01153279, -0.1669918, 1.006136, -0.06646442, -0.01314939, -0.2767343, 0.3337026, 0.951746
275, -0.2352164, -0.3271554, 1.011959, 0.05884361, 0.02617053, -0.06167083, 0.9960167, -0.00012343, 6.153947E-06, -7.917942E-05, 0.9999998, -0.02679664, 0.002775689, -0.006646017, -0.1640352, 1.00061, -0.07301307, -0.01405454, -0.2776526, 0.3327958, 0.973631
522, -0.2352079, -0.3271424, 1.01195, 0.05885101, 0.02615324, -0.06168588, 0.9960158, 3.047567E-05, -0.0001124259, -0.0002531739, 0.9999999, -0.02801834, -0.002111089, -0.01519788, -0.1630289, 1.010399, -0.07020265, -0.01407783, -0.2757439, 0.3337047, 0.9365121
529, -0.2352101, -0.3271369, 1.011953, 0.05884701, 0.02617878, -0.06168971, 0.9960152, -3.686734E-05, -0.0001281888, -0.0002404545, 0.9999998, -0.02801834, -0.002111089, -0.01519788, -0.1630289, 1.010399, -0.07020265, -0.01314251, -0.2748277, 0.3327928, 0.9523364
534, -0.2352136, -0.3271473, 1.011944, 0.05884697, 0.02614525, -0.06165776, 0.9960181, -4.656985E-05, -0.0001457944, -0.000261091, 0.9999998, -0.01946648, -0.003332783, -0.01153279, -0.1729121, 1.004735, -0.07014521, -0.01314251, -0.2748277, 0.3327928, 0.9523364
540, -0.2352144, -0.327157, 1.011955, 0.05883567, 0.02617177, -0.06167929, 0.9960167, -5.700625E-05, -0.0001397645, -0.0003155963, 0.9999998, -0.02557495, 0.002775689, -0.0005375408, -0.1645412, 0.9987559, -0.06684346, -0.01126644, -0.2777634, 0.3318793, 0.9823056
547, -0.235208, -0.3271414, 1.011945, 0.05883334, 0.02617013, -0.06168729, 0.9960164, -5.700625E-05, -0.0001397645, -0.0003155963, 0.9999998, -0.02557495, 0.002775689, -0.0005375408, -0.1645412, 0.9987559, -0.06684346, -0.01126644, -0.2777634, 0.3318793, 0.9823056
551, -0.2352085, -0.3271433, 1.01195, 0.05882036, 0.02618362, -0.06171787, 0.9960149, -4.53908E-05, -0.0001584742, -0.0003208891, 0.9999998, -0.02557495, -0.01310634, -0.01886296, -0.170955, 0.9988688, -0.06784391, -0.009475341, -0.2749719, 0.3346021, 0.977356
556, -0.2352038, -0.327142, 1.011946, 0.05885364, 0.02616725, -0.06164609, 0.9960178, -4.53908E-05, -0.0001584742, -0.0003208891, 0.9999998, -0.02557495, -0.01310634, -0.01886296, -0.170955, 0.9988688, -0.06784391, -0.009475341, -0.2749719, 0.3346021, 0.977356
559, -0.2352058, -0.3271497, 1.011951, 0.05883097, 0.02617091, -0.0616948, 0.996016, -4.53908E-05, -0.0001584742, -0.0003208891, 0.9999998, -0.02557495, -0.01310634, -0.01886296, -0.1637889, 1.00412, -0.06642747, -0.01128841, -0.2796689, 0.3336986, 0.9617739
565, -0.2352077, -0.3271417, 1.011954, 0.05884871, 0.02616576, -0.06167134, 0.9960166, 2.834946E-06, -0.0001873914, -0.0003028696, 0.9999998, -0.03046173, 0.001553995, -0.006646017, -0.1637889, 1.00412, -0.06642747, -0.01128841, -0.2796689, 0.3336986, 0.9617739
569, -0.235206, -0.3271467, 1.011951, 0.05881881, 0.02617317, -0.06169787, 0.9960165, 2.834946E-06, -0.0001873914, -0.0003028696, 0.9999998, -0.03046173, 0.001553995, -0.006646017, -0.1637889, 1.00412, -0.06642747, -0.01314251, -0.2748277, 0.3327928, 0.9642721
573, -0.2352088, -0.3271497, 1.011961, 0.05883392, 0.02615971, -0.06167156, 0.9960175, -3.583916E-05, -0.0001555781, -0.000283147, 0.9999998, -0.02313156, -0.0008893944, -0.01519788, -0.1627971, 1.003293, -0.07157414, -0.01314251, -0.2748277, 0.3327928, 0.9642721
578, -0.2352097, -0.3271463, 1.011954, 0.05883845, 0.02618238, -0.06170627, 0.9960145, -3.583916E-05, -0.0001555781, -0.000283147, 0.9999998, -0.02313156, -0.0008893944, -0.01519788, -0.1627971, 1.003293, -0.07157414, -0.008583963, -0.2778668, 0.3373288, 0.9630867
583, -0.2352167, -0.3271488, 1.01196, 0.05883295, 0.02614933, -0.06168106, 0.9960173, -1.771655E-05, -0.000177016, -0.0002825676, 0.9999998, -0.02435326, -0.01921481, -0.001759239, -0.1689696, 1.002711, -0.0696148, -0.008583963, -0.2778668, 0.3373288, 0.9630867
587, -0.2352219, -0.3271552, 1.011953, 0.05886978, 0.02616871, -0.06167536, 0.996015, -1.771655E-05, -0.000177016, -0.0002825676, 0.9999998, -0.02435326, -0.01921481, -0.001759239, -0.1689696, 1.002711, -0.0696148, -0.008583963, -0.2778668, 0.3373288, 0.9630867
590, -0.2352145, -0.3271395, 1.011942, 0.05885362, 0.02619212, -0.06170536, 0.9960135, -1.163315E-05, -0.0001724665, -0.0002546528, 0.9999999, -0.01702309, -0.008219562, -0.007867711, -0.1650371, 0.9982917, -0.06585494, -0.009410888, -0.2759299, 0.3309647, 0.9840704
596, -0.2352113, -0.327146, 1.011957, 0.0588228, 0.0261708, -0.0616948, 0.9960164, -1.163315E-05, -0.0001724665, -0.0002546528, 0.9999999, -0.01702309, -0.008219562, -0.007867711, -0.1650371, 0.9982917, -0.06585494, -0.009410888, -0.2759299, 0.3309647, 0.9840704
600, -0.2352074, -0.3271451, 1.011961, 0.05885405, 0.02619097, -0.06171391, 0.9960129, -1.163315E-05, -0.0001724665, -0.0002546528, 0.9999999, -0.01702309, -0.008219562, -0.007867711, -0.1647802, 0.9991745, -0.07201112, -0.01034621, -0.2768461, 0.3318767, 0.9790884
604, -0.2352091, -0.3271462, 1.011956, 0.05885179, 0.02617491, -0.06166008, 0.9960168, 1.974776E-05, -0.0001919729, -0.0002481312, 0.9999999, -0.01702309, 0.001553995, -0.0103111, -0.1647802, 0.9991745, -0.07201112, -0.01034621, -0.2768461, 0.3318767, 0.9790884
607, -0.2352138, -0.3271459, 1.011957, 0.0588344, 0.02614137, -0.06168087, 0.9960174, 1.974776E-05, -0.0001919729, -0.0002481312, 0.9999999, -0.01702309, 0.001553995, -0.0103111, -0.1647802, 0.9991745, -0.07201112, -0.01034621, -0.2768461, 0.3318767, 0.9790884
611, -0.235214, -0.3271559, 1.011957, 0.05884867, 0.02617174, -0.06169105, 0.9960152, -5.505048E-06, -0.0001776689, -0.0002410874, 0.9999998, -0.02679664, -0.005776173, -0.007867711, -0.1716835, 1.003264, -0.06889215, -0.01404355, -0.2766998, 0.3318862, 0.9592949
617, -0.2352038, -0.3271592, 1.01194, 0.05883782, 0.0261583, -0.06166451, 0.9960178, -5.505048E-06, -0.0001776689, -0.0002410874, 0.9999998, -0.02679664, -0.005776173, -0.007867711, -0.1716835, 1.003264, -0.06889215, -0.01404355, -0.2766998, 0.3318862, 0.9592949
623, -0.2352012, -0.3271478, 1.011953, 0.05882442, 0.02616816, -0.06168896, 0.9960168, -2.038479E-05, -0.0001641626, -0.0002476213, 0.9999998, -0.02924003, -0.004554478, -0.005424321, -0.1642801, 1.003602, -0.0691246, -0.01133368, -0.2796658, 0.3364269, 0.9627796
629, -0.2351976, -0.3271305, 1.011967, 0.05885243, 0.0261776, -0.06165331, 0.9960172, -2.038479E-05, -0.0001641626, -0.0002476213, 0.9999998, -0.02924003, -0.004554478, -0.005424321, -0.1662622, 1.001228, -0.06712912, -0.01211534, -0.277732, 0.3273345, 0.971375
634, -0.2352038, -0.3271384, 1.011966, 0.05884675, 0.0261594, -0.06166543, 0.9960172, -4.776753E-06, -0.000207282, -0.0002705418, 0.9999998, -0.01702309, 0.003997383, -0.01275449, -0.1662622, 1.001228, -0.06712912, -0.01211534, -0.277732, 0.3273345, 0.971375
638, -0.2352208, -0.32716, 1.011956, 0.05883504, 0.02617448, -0.0617035, 0.9960152, -4.776753E-06, -0.000207282, -0.0002705418, 0.9999998, -0.01702309, 0.003997383, -0.01275449, -0.1662622, 1.001228, -0.06712912, -0.01211534, -0.277732, 0.3273345, 0.971375
642, -0.2352284, -0.3271529, 1.011937, 0.05885864, 0.02617609, -0.06170009, 0.9960139, 6.960705E-06, -0.000159598, -0.0002527849, 0.9999999, -0.01580139, 0.002775689, -0.0103111, -0.1679898, 1.001768, -0.06591234, -0.01593338, -0.2775773, 0.3346194, 0.9684311
649, -0.2352278, -0.3271503, 1.011948, 0.05883801, 0.0261785, -0.06170857, 0.9960145, 6.960705E-06, -0.000159598, -0.0002527849, 0.9999999, -0.01580139, 0.002775689, -0.0103111, -0.1679898, 1.001768, -0.06591234, -0.01041344, -0.2787485, 0.3364243, 0.963677
654, -0.2352161, -0.3271503, 1.011952, 0.05884343, 0.02618932, -0.06168742, 0.9960152, 5.146489E-06, -0.0001322221, -0.0002669547, 0.9999999, -0.02435326, -0.005776173, -0.01153279, -0.1677341, 1.002665, -0.07108568, -0.01041344, -0.2787485, 0.3364243, 0.963677
660, -0.2352026, -0.3271573, 1.011965, 0.05881382, 0.0261798, -0.0616718, 0.9960182, 5.146489E-06, -0.0001322221, -0.0002669547, 0.9999999, -0.02435326, -0.003332783, -0.001759239, -0.1637859, 1.004838, -0.06742088, -0.009420554, -0.2806969, 0.3327847, 0.9586864
665, -0.235196, -0.3271418, 1.011969, 0.05884432, 0.02616975, -0.0616737, 0.9960166, -1.738593E-05, -0.0001395619, -0.0002871465, 0.9999998, -0.02435326, -0.003332783, -0.001759239, -0.1637859, 1.004838, -0.06742088, -0.009420554, -0.2806969, 0.3327847, 0.9586864
669, -0.2351974, -0.3271356, 1.011967, 0.0588403, 0.02614457, -0.06165819, 0.9960184, -1.738593E-05, -0.0001395619, -0.0002871465, 0.9999998, -0.02435326, -0.003332783, -0.001759239, -0.1662685, 0.99804, -0.06806619, -0.01039558, -0.2758891, 0.3346047, 0.9836727
675, -0.2352097, -0.3271464, 1.011957, 0.05882527, 0.02616519, -0.06170715, 0.9960157, -5.51641E-05, -0.0001368806, -0.0002715456, 0.9999998, -0.03168342, -0.003332783, -0.0103111, -0.1662685, 0.99804, -0.06806619, -0.01039558, -0.2758891, 0.3346047, 0.9836727
682, -0.2352142, -0.3271573, 1.011945, 0.05884236, 0.02616374, -0.06168107, 0.9960164, -5.51641E-05, -0.0001368806, -0.0002715456, 0.9999998, -0.03168342, -0.003332783, -0.0103111, -0.1637935, 1.002166, -0.0663993, -0.007603379, -0.2769537, 0.3336884, 0.9694725
689, -0.2352151, -0.327152, 1.011951, 0.05883067, 0.02615166, -0.06168278, 0.9960173, -9.153783E-05, -0.000131627, -0.000279251, 0.9999998, -0.04023528, -0.01310634, -0.002980933, -0.1652676, 1.003377, -0.06912379, -0.01221407, -0.2758181, 0.3327906, 0.9630256
695, -0.2352141, -0.3271465, 1.01195, 0.0588353, 0.02617978, -0.06169268, 0.9960156, -8.723605E-05, -0.0001441971, -0.0002723348, 0.9999998, -0.04023528, -0.01310634, -0.002980933, -0.1652676, 1.003377, -0.06912379, -0.01221407, -0.2758181, 0.3327906, 0.9630256
698, -0.2352094, -0.3271399, 1.011944, 0.05883863, 0.0261605, -0.06169159, 0.996016, -8.723605E-05, -0.0001441971, -0.0002723348, 0.9999998, -0.04023528, -0.01310634, -0.002980933, -0.1652676, 1.003377, -0.06912379, -0.01406962, -0.2776515, 0.3337052, 0.9840894
704, -0.2352138, -0.3271509, 1.011955, 0.05884519, 0.02616489, -0.06168827, 0.9960157, -0.0001586648, -0.0001432794, -0.000263414, 0.9999998, -0.04390037, 0.005219078, -0.01519788, -0.1670093, 0.9978105, -0.0680647, -0.01406962, -0.2776515, 0.3337052, 0.9840894
710, -0.2352183, -0.3271433, 1.011952, 0.05883825, 0.02618575, -0.06167538, 0.9960164, -0.0001586648, -0.0001432794, -0.000263414, 0.9999998, -0.03290512, -0.01310634, -0.01397618, -0.159843, 1.002056, -0.06859989, -0.01307673, -0.2796, 0.3300656, 0.9718371
714, -0.2352168, -0.3271437, 1.011949, 0.05886766, 0.0261695, -0.06167195, 0.9960153, -0.0002407124, -0.0001150561, -0.0002742031, 0.9999998, -0.03290512, -0.01310634, -0.01397618, -0.159843, 1.002056, -0.06859989, -0.01307673, -0.2796, 0.3300656, 0.9718371
718, -0.2352121, -0.3271472, 1.011959, 0.0588384, 0.0261786, -0.06169651, 0.9960153, -0.0002407124, -0.0001150561, -0.0002742031, 0.9999998, -0.03290512, -0.01310634, -0.01397618, -0.1665118, 0.9997609, -0.0676001, -0.01310823, -0.2757836, 0.3309741, 0.9768625
725, -0.2352022, -0.3271517, 1.011951, 0.05885634, 0.02616877, -0.06167463, 0.9960158, -0.0002817465, -8.075195E-05, -0.0002768899, 0.9999999, -0.02435326, -0.0008893944, -0.01275449, -0.1665118, 0.9997609, -0.0676001, -0.01310823, -0.2757836, 0.3309741, 0.9768625
729, -0.2352002, -0.3271496, 1.011955, 0.05883626, 0.02617744, -0.06168464, 0.9960161, -0.0002817465, -8.075195E-05, -0.0002768899, 0.9999999, -0.02435326, -0.0008893944, -0.01275449, -0.1662599, 1.000701, -0.0698249, -0.01135009, -0.2758505, 0.336426, 0.9727264
734, -0.2352025, -0.3271433, 1.011961, 0.0588326, 0.0261711, -0.06167683, 0.996017, -0.0002847984, -9.112037E-05, -0.0003018652, 0.9999998, -0.0145797, -0.0008893944, -0.01275449, -0.1662599, 1.000701, -0.0698249, -0.01135009, -0.2758505, 0.336426, 0.9727264
740, -0.2352072, -0.3271534, 1.011963, 0.05884315, 0.02619153, -0.06167331, 0.996016, -0.0002178429, -0.0001038889, -0.0003146065, 0.9999998, -0.02313156, 0.001553995, -0.01275449, -0.1674897, 1.003188, -0.06838922, -0.01310823, -0.2757836, 0.3309741, 0.9625192
746, -0.2352107, -0.3271507, 1.011953, 0.05885472, 0.02614742, -0.06170797, 0.9960144, -0.0002178429, -0.0001038889, -0.0003146065, 0.9999998, -0.02313156, 0.001553995, -0.01275449, -0.1674897, 1.003188, -0.06838922, -0.01310823, -0.2757836, 0.3309741, 0.9625192
750, -0.2352159, -0.3271445, 1.011947, 0.05884356, 0.02619188, -0.06167477, 0.9960159, -0.0002174741, -0.0001455856, -0.0003532079, 0.9999998, -0.02313156, -0.009441256, -0.0103111, -0.1679872, 1.003244, -0.06519634, -0.006709218, -0.2769882, 0.3355049, 0.9628082
757, -0.2352146, -0.3271415, 1.011951, 0.0588593, 0.02617048, -0.06164819, 0.9960172, -0.0002174741, -0.0001455856, -0.0003532079, 0.9999998, -0.02313156, -0.009441256, -0.0103111, -0.1679872, 1.003244, -0.06519634, -0.006709218, -0.2769882, 0.3355049, 0.9628082
762, -0.2352121, -0.3271426, 1.011956, 0.05884119, 0.02616887, -0.06168819, 0.9960158, -0.0001875609, -0.0001727028, -0.0003349244, 0.9999997, -0.0145797, -0.0008893944, -0.01153279, -0.1635386, 1.003573, -0.07010542, -0.008485233, -0.2797807, 0.3318727, 0.9631024
766, -0.2352091, -0.3271511, 1.011949, 0.05883935, 0.02617109, -0.06167238, 0.9960169, -0.0001875609, -0.0001727028, -0.0003349244, 0.9999997, -0.0145797, -0.0008893944, -0.01153279, -0.1635386, 1.003573, -0.07010542, -0.008485233, -0.2797807, 0.3318727, 0.9631024
771, -0.2352136, -0.3271555, 1.011951, 0.05883702, 0.02617126, -0.06165708, 0.9960179, -0.0001792917, -0.000174064, -0.0003387808, 0.9999998, -0.02313156, -0.004554478, -0.01153279, -0.1684762, 1.002701, -0.06961344, -0.01131171, -0.2777602, 0.3346076, 0.9634524
775, -0.2352137, -0.3271454, 1.01195, 0.05882801, 0.02618384, -0.06168776, 0.9960162, -0.0001792917, -0.000174064, -0.0003387808, 0.9999998, -0.02313156, -0.004554478, -0.01153279, -0.1684762, 1.002701, -0.06961344, -0.01131171, -0.2777602, 0.3346076, 0.9634524
779, -0.2352159, -0.3271436, 1.011966, 0.05883276, 0.02617083, -0.06172238, 0.9960142, -0.0001792917, -0.000174064, -0.0003387808, 0.9999998, -0.02313156, -0.004554478, -0.01153279, -0.1684762, 1.002701, -0.06961344, -0.01131171, -0.2777602, 0.3346076, 0.9634524
786, -0.2352091, -0.3271518, 1.011957, 0.05885752, 0.02616902, -0.06167682, 0.9960156, -0.0001955237, -0.0001989836, -0.0003552994, 0.9999998, -0.02435326, -0.01188464, -0.01275449, -0.165257, 1.005765, -0.07284467, -0.01402714, -0.2805151, 0.3318871, 0.9525943
791, -0.2351983, -0.3271526, 1.011964, 0.05882252, 0.0261858, -0.06167451, 0.9960173, -0.0001764027, -0.0002432275, -0.0003514667, 0.9999998, -0.0365702, -0.01310634, -0.01519788, -0.1638014, 0.9992473, -0.06561992, -0.01308904, -0.2767385, 0.330065, 0.9811683
795, -0.2351972, -0.3271446, 1.01196, 0.05886235, 0.02617965, -0.0616904, 0.9960142, -0.0001764027, -0.0002432275, -0.0003514667, 0.9999998, -0.0365702, -0.01310634, -0.01519788, -0.1638014, 0.9992473, -0.06561992, -0.01308904, -0.2767385, 0.330065, 0.9811683
799, -0.2352023, -0.3271409, 1.011962, 0.05884733, 0.02617114, -0.06169437, 0.9960151, -0.0001764027, -0.0002432275, -0.0003514667, 0.9999998, -0.0365702, -0.01310634, -0.01519788, -0.1674866, 1.003404, -0.07035844, -0.01126234, -0.2787172, 0.3318795, 0.9611359
804, -0.2352131, -0.3271522, 1.011961, 0.05884551, 0.02617379, -0.06167391, 0.9960164, -0.0002419278, -0.000244125, -0.0003620946, 0.9999998, -0.02679664, -0.005776173, -0.01275449, -0.1674866, 1.003404, -0.07035844, -0.01126234, -0.2787172, 0.3318795, 0.9611359
