Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_qw, mag_qx, mag_qy, stillness
15098, -0.2182636, -0.2844705, 1.000715, 0.1586063, -0.01527203, 0.6346866, 0.7561638, 0.105738, -0.0299031, 0.6766927, 0.7280194, 0.2285375, -0.09251648, 0.1314054, 1.066468, 0.3380324, -0.1270343, -0.2254986, 0.03017133, 0.3532685, 0.5362092
15106, -0.218459, -0.2843894, 1.000592, 0.1589519, -0.01466273, 0.6349146, 0.7559119, 0.1066572, -0.02999705, 0.6780581, 0.7266096, 0.06727383, 0.001553995, 0.09231123, 0.9530515, -0.006972605, -0.2454632, -0.2218246, 0.0319337, 0.3541681, 1
15114, -0.2186013, -0.2843504, 1.000534, 0.1597947, -0.01410989, 0.6354369, 0.7553056, 0.1072893, -0.0300815, 0.679526, 0.7251403, 0.1833348, -0.03509684, 0.1949336, 0.9236094, 0.296014, -0.2061606, -0.2255672, 0.03208315, 0.3569058, 1
15123, -0.2187596, -0.2843146, 1.00045, 0.160556, -0.01332865, 0.6355432, 0.7550689, 0.108857, -0.02899236, 0.6789813, 0.725461, 0.2896222, 0.003997383, -0.07872599, 0.9642068, 0.1075174, -0.08070568, -0.2265381, 0.03593708, 0.3587261, 1
15131, -0.2189413, -0.2843149, 1.000434, 0.1611093, -0.01270914, 0.6360437, 0.7545401, 0.108857, -0.02899236, 0.6789813, 0.725461, 0.1515707, 0.05286516, 0.2486881, 0.8814849, 0.139471, -0.163209, -0.2255562, 0.03303592, 0.3559962, 0.8290055
15140, -0.2191372, -0.2843051, 1.000453, 0.1615447, -0.01230862, 0.6367184, 0.7538843, 0.1095001, -0.02797321, 0.6791565, 0.7252405, 0.1515707, 0.05286516, 0.2486881, 0.8814849, 0.139471, -0.163209, -0.2256, 0.03971367, 0.356904, 1
15147, -0.2193363, -0.2843, 1.00049, 0.1617786, -0.01204647, 0.637831, 0.7528972, 0.1101651, -0.02718701, 0.6799796, 0.7243976, 0.08804263, 0.07729905, 0.3488671, 0.9467655, 0.2072484, -0.1487891, -0.2256, 0.03971367, 0.356904, 1
15157, -0.2195583, -0.2842783, 1.000511, 0.1617736, -0.011872, 0.6392967, 0.7516569, 0.1100641, -0.02661796, 0.6816113, 0.7228992, -0.0365702, 0.1286102, 0.4417158, 0.9148781, 0.1090499, -0.0931371, -0.2255465, 0.0378029, 0.3541762, 0.9041993
15164, -0.2197631, -0.2842605, 1.000484, 0.1617905, -0.01165155, 0.6408138, 0.7503637, 0.1095136, -0.02640548, 0.6831703, 0.7215177, 0.01840605, 0.1078414, 0.4722582, 0.9859887, 0.07722852, -0.1866307, -0.2246263, 0.03872014, 0.3541735, 1
15174, -0.2199541, -0.284233, 1.000474, 0.1620315, -0.0112346, 0.6421904, 0.7491403, 0.1093488, -0.02612205, 0.6861066, 0.7187614, 0.1222501, 0.04553499, 0.3158813, 0.9719611, 0.2051702, -0.1735193, -0.2265257, 0.04356446, 0.355996, 1
15181, -0.2201222, -0.2842264, 1.00048, 0.1622014, -0.0109971, 0.6432599, 0.7481889, 0.1093488, -0.02612205, 0.6861066, 0.7187614, -0.004806144, 0.03087466, 0.3122163, 0.9733083, 0.07205394, -0.1226888, -0.2255657, 0.03875776, 0.3550854, 1
15189, -0.2203027, -0.2841997, 1.000473, 0.1623416, -0.01088273, 0.6443435, 0.7472271, 0.1095954, -0.0254727, 0.6876043, 0.7173146, -0.004806144, 0.03087466, 0.3122163, 0.9733083, 0.07205394, -0.1226888, -0.2199635, 0.03948794, 0.3514332, 1
15198, -0.2204493, -0.284193, 1.000465, 0.1626424, -0.01067759, 0.6454046, 0.7462482, 0.109351, -0.02539606, 0.6891688, 0.7158515, 0.03795316, 0.02476619, 0.289004, 0.9638157, 0.1369535, -0.1059534, -0.2199635, 0.03948794, 0.3514332, 1
15206, -0.2205795, -0.2841582, 1.000401, 0.1628938, -0.01060584, 0.6463598, 0.7453671, 0.109442, -0.02515808, 0.6908115, 0.7142611, 0.03062299, 0.001553995, 0.2816738, 0.9589927, 0.05359701, -0.152195, -0.2274157, 0.04264513, 0.3541797, 1
15214, -0.2206758, -0.2841492, 1.000404, 0.1628992, -0.01055792, 0.6470369, 0.744779, 0.1092905, -0.0251839, 0.6926888, 0.712463, -0.04512206, 0.02598788, 0.1814949, 0.9619737, 0.07712254, -0.1254931, -0.2265449, 0.04451933, 0.3569052, 1
15223, -0.2207447, -0.2841387, 1.000395, 0.1630435, -0.01046168, 0.6475585, 0.7442952, 0.1092351, -0.02479406, 0.6930056, 0.712177, -0.01580139, 0.003997383, 0.1912685, 0.958011, 0.172353, -0.1315462, -0.2256136, 0.04638934, 0.3559929, 1
15231, -0.2208338, -0.284149, 1.000376, 0.1631466, -0.01048557, 0.6481246, 0.7437794, 0.1092351, -0.02479406, 0.6930056, 0.712177, -0.01580139, 0.003997383, 0.1912685, 0.9813653, 0.1347472, -0.1331582, -0.2237197, 0.04631305, 0.3532599, 1
15239, -0.2209389, -0.2841438, 1.00034, 0.1632162, -0.01060969, 0.6487334, 0.7432314, 0.1095011, -0.02462889, 0.6934932, 0.7116671, -0.06711256, -0.03509684, 0.2352495, 0.9813653, 0.1347472, -0.1331582, -0.2237197, 0.04631305, 0.3532599, 1
15248, -0.2210501, -0.2841318, 1.000306, 0.1634055, -0.01070032, 0.6494467, 0.7425653, 0.1094474, -0.02476295, 0.6945212, 0.7106674, -0.04756545, -0.03143176, 0.201042, 0.9406204, 0.1229047, -0.1298925, -0.2228173, 0.04437094, 0.3550769, 1
15256, -0.221172, -0.2841274, 1.00027, 0.1636701, -0.0107442, 0.6502422, 0.7418098, 0.1097279, -0.02461664, 0.6948886, 0.71027, 0.01351927, -0.03876192, 0.2401363, 1.013321, 0.1615106, -0.1806523, -0.2246372, 0.04825621, 0.3523524, 0.8724299
15264, -0.2213101, -0.2841051, 1.0002, 0.1638592, -0.01086499, 0.6512097, 0.740917, 0.1099134, -0.0247752, 0.6960235, 0.7091237, -0.009692922, -0.005776173, 0.2877823, 0.9533733, 0.1932005, 0.05443026, -0.2227734, 0.04818202, 0.3514382, 1
15273, -0.2214307, -0.2841091, 1.00014, 0.1641968, -0.01093887, 0.6520089, 0.7401379, 0.1096296, -0.02434499, 0.6965824, 0.7086337, 0.0733823, -0.1560446, 0.241358, 1.099735, -0.0163047, -0.3518753, -0.2255876, 0.04734106, 0.3541739, 0.4209085
15281, -0.2215573, -0.284088, 1.000104, 0.1640952, -0.01109565, 0.652816, 0.7394465, 0.1096296, -0.02434499, 0.6965824, 0.7086337, -0.07199934, -0.03387515, 0.1558393, 0.9868938, 0.07111203, -0.1354215, -0.222879, 0.04818934, 0.3578043, 1
15289, -0.2216543, -0.2840786, 1.00012, 0.1640829, -0.01118637, 0.6532582, 0.7390571, 0.109627, -0.02498167, 0.6976684, 0.7075427, -0.07199934, -0.03387515, 0.1558393, 0.9868938, 0.07111203, -0.1354215, -0.222879, 0.04818934, 0.3578043, 1
15297, -0.2217432, -0.2840618, 1.000081, 0.164095, -0.01113472, 0.6538449, 0.7385362, 0.1095686, -0.0248964, 0.6983148, 0.7069166, -0.01824478, 0.005219078, 0.197377, 0.941793, 0.1721808, -0.1827023, -0.2209974, 0.05097449, 0.3550706, 1
15306, -0.2218628, -0.2840569, 1.000086, 0.1640965, -0.0110929, 0.6546569, 0.7378169, 0.1101164, -0.02493532, 0.6985354, 0.7066123, -0.04634375, 0.04920008, 0.2364712, 0.9752845, 0.1461679, -0.1792956, -0.2237251, 0.05108108, 0.3523493, 1
15314, -0.221987, -0.2840371, 1.000103, 0.1640838, -0.01088451, 0.6555123, 0.7370629, 0.1099938, -0.02481412, 0.6996847, 0.7054976, -0.02801834, 0.05653024, 0.1998204, 0.9836513, 0.06329659, -0.1230286, -0.2245988, 0.04634649, 0.350534, 1
15323, -0.2220915, -0.2840168, 1.000121, 0.1641018, -0.01070282, 0.6562199, 0.7364317, 0.1095876, -0.02467528, 0.7011659, 0.7040938, 0.007410802, 0.02110111, 0.11308, 0.9742507, 0.04396075, -0.1389931, -0.2219258, 0.05196489, 0.3550727, 1
15331, -0.2221573, -0.2840169, 1.000123, 0.1641303, -0.01061098, 0.6567225, 0.7359784, 0.1095876, -0.02467528, 0.7011659, 0.7040938, 0.007410802, 0.02110111, 0.11308, 0.9703215, 0.1142493, -0.2149745, -0.2246111, 0.04920793, 0.3505333, 1
15339, -0.2222149, -0.2840123, 1.000139, 0.1641006, -0.01047822, 0.6570601, 0.7356856, 0.1097633, -0.02465779, 0.7018697, 0.7033654, -0.00358445, 0.04797839, 0.1081932, 0.9703215, 0.1142493, -0.2149745, -0.2255697, 0.05020042, 0.3523543, 0.9673523
15348, -0.2222692, -0.2839808, 1.000159, 0.1639183, -0.01030481, 0.6574193, 0.7354078, 0.109888, -0.02475449, 0.7023298, 0.702883, -0.05489562, 0.07729905, 0.1069716, 0.9390388, 0.00728413, -0.07219437, -0.2255697, 0.05020042, 0.3523543, 0.9673523
15356, -0.2222946, -0.2839568, 1.00022, 0.1640964, -0.009995329, 0.6575724, 0.7352353, 0.1097903, -0.02461805, 0.7027209, 0.7025121, 0.06971721, -0.05708734, 0.0361133, 0.8069835, 0.2405641, -0.1815623, -0.2219038, 0.05387043, 0.3532533, 0.6457126
15364, -0.2223811, -0.2839651, 1.000302, 0.1643926, -0.0100142, 0.6577787, 0.7349843, 0.1100217, -0.02466644, 0.7028629, 0.7023322, -0.05123053, -0.1108419, 0.07032074, 1.086739, 0.1103832, -0.1873531, -0.2247262, 0.05493711, 0.3559885, 0.6068755
15373, -0.2224675, -0.2839695, 1.000356, 0.1643979, -0.01039619, 0.6579645, 0.7348116, 0.109871, -0.02524977, 0.7032849, 0.7019125, -0.05733901, -0.01554973, 0.125297, 0.8535492, 0.1341269, -0.1319886, -0.2246385, 0.05207043, 0.351442, 0.6961861
15381, -0.2225575, -0.2839503, 1.000395, 0.1642474, -0.01043597, 0.6583472, 0.7345019, 0.109871, -0.02524977, 0.7032849, 0.7019125, -0.05733901, -0.01554973, 0.125297, 1.008679, 0.04079738, -0.05702371, -0.2237745, 0.05203804, 0.3550774, 0.9955478
15389, -0.2226516, -0.2839186, 1.000427, 0.1642903, -0.01052201, 0.6588216, 0.7340654, 0.1094315, -0.02544246, 0.7041074, 0.7011492, -0.06344748, -0.01310634, 0.1704997, 1.008679, 0.04079738, -0.05702371, -0.2237745, 0.05203804, 0.3550774, 0.9955478
15397, -0.2227615, -0.2839499, 1.00048, 0.1644477, -0.01071802, 0.6592103, 0.7336783, 0.1094118, -0.02573518, 0.7044704, 0.7007768, -0.05245223, -0.002111089, 0.1766081, 1.221006, 0.04004782, -0.1552883, -0.2256163, 0.05401777, 0.3541723, 0.114028
15406, -0.2227879, -0.2839478, 1.000506, 0.1643273, -0.01066279, 0.6592583, 0.733663, 0.1093904, -0.02639066, 0.7054889, 0.6997303, -0.013358, 0.0003322999, -0.0750609, 0.9960127, 0.08608412, -0.1007167, -0.2255889, 0.05115528, 0.3532635, 1
15414, -0.2227705, -0.2839421, 1.00053, 0.164479, -0.0105083, 0.6591941, 0.7336889, 0.1097253, -0.02604003, 0.7051345, 0.7000481, 0.05994366, -0.04975717, 0.006792624, 0.9720499, 0.271346, -0.1228635, -0.2219532, 0.05482738, 0.3559814, 0.9733453
15423, -0.2228242, -0.283915, 1.000561, 0.1645159, -0.01053557, 0.6594349, 0.7334639, 0.1098733, -0.02552205, 0.7047348, 0.7004465, -0.07932951, -0.07419106, 0.2816738, 0.9231187, 0.2185548, -0.1593323, -0.2246275, 0.0530232, 0.3505324, 1
15431, -0.2229435, -0.283902, 1.000512, 0.1646203, -0.010833, 0.6602376, 0.7327136, 0.1098733, -0.02552205, 0.7047348, 0.7004465, -0.07932951, -0.07419106, 0.2816738, 0.8565798, 0.03278463, -0.178443, -0.2209644, 0.05383281, 0.3523416, 0.7023323
15439, -0.2230957, -0.2838857, 1.000515, 0.1646576, -0.01093308, 0.6611734, 0.7318593, 0.1097883, -0.02600743, 0.7055145, 0.6996566, -0.08665967, -0.005776173, 0.3073294, 0.8565798, 0.03278463, -0.178443, -0.2209644, 0.05383281, 0.3523416, 0.7023323
15447, -0.223233, -0.2838803, 1.00053, 0.1645928, -0.01098971, 0.6619852, 0.7311389, 0.1095572, -0.02639023, 0.7063386, 0.6988465, -0.01091462, 0.01499263, 0.1949336, 1.046279, 0.1141465, -0.1852949, -0.2209219, 0.05096926, 0.3505234, 0.7653046
15456, -0.2233731, -0.2838525, 1.000523, 0.1645409, -0.01109575, 0.6627445, 0.7304608, 0.1093605, -0.02633144, 0.7072629, 0.6979442, -0.02557495, 0.03698314, 0.2022637, 0.9576903, 0.02682284, -0.1478797, -0.2218928, 0.0548232, 0.3523437, 1
15464, -0.2235154, -0.2838487, 1.000535, 0.1646487, -0.01093235, 0.6635722, 0.7296871, 0.1092402, -0.02657607, 0.709523, 0.6956559, 0.1100331, 0.165261, 0.07032074, 1.018224, -0.058525, -0.1745169, -0.2209767, 0.05669426, 0.3523409, 0.9010902
15473, -0.2236193, -0.2838641, 1.00066, 0.1649713, -0.01036456, 0.6640769, 0.7291633, 0.1094176, -0.02599923, 0.7098411, 0.6953253, 0.1283585, 0.02720958, 0.05932548, 1.199821, 0.04662672, 0.01758215, -0.2209726, 0.05574044, 0.3523411, 0.23658
15481, -0.2236772, -0.2838843, 1.000716, 0.1650035, -0.01008737, 0.664435, 0.7288336, 0.1094176, -0.02599923, 0.7098411, 0.6953253, 0.1283585, 0.02720958, 0.05932548, 0.9893578, 0.2182188, -0.05766458, -0.2255792, 0.05592227, 0.3514435, 0.9808899
15489, -0.2237634, -0.2838649, 1.000737, 0.1653635, -0.009753915, 0.6650499, 0.7281953, 0.1095027, -0.02530835, 0.7100976, 0.6950755, 0.1320236, 0.0223228, 0.1802732, 0.9893578, 0.2182188, -0.05766458, -0.2255792, 0.05592227, 0.3514435, 0.9808899
15497, -0.2239326, -0.2838638, 1.000748, 0.1657277, -0.009730416, 0.6659318, 0.7273064, 0.1102127, -0.02433294, 0.7100578, 0.6950386, 0.0953728, 0.02354449, 0.3195464, 0.9167634, 0.2400668, -0.1665397, -0.2246452, 0.06065269, 0.3496211, 1
15506, -0.2241348, -0.2838434, 1.000709, 0.1659728, -0.009645736, 0.6672642, 0.7260293, 0.1100757, -0.02426416, 0.7112872, 0.6938048, 0.01229758, 0.03209636, 0.4221687, 0.8553657, 0.08673013, -0.09713925, -0.2192035, 0.05662634, 0.3568833, 0.6608868
15514, -0.2243479, -0.2838535, 1.000694, 0.1661953, -0.009529569, 0.6686326, 0.7247199, 0.1102058, -0.02401121, 0.7127966, 0.6922421, 0.05261349, -0.008219562, 0.5040223, 0.9580405, 0.1950804, -0.1134417, -0.2247015, 0.05970305, 0.3532591, 1
15522, -0.2245823, -0.2838326, 1.000624, 0.1666018, -0.009547572, 0.6702624, 0.723119, 0.1107139, -0.02363515, 0.7141863, 0.6907399, 0.02329283, -0.009441256, 0.6408521, 0.9350026, 0.1384183, -0.1456132, -0.2228912, 0.06153962, 0.3550728, 1
15531, -0.2248719, -0.2838038, 1.000526, 0.1669161, -0.009689929, 0.672112, 0.7213255, 0.1107139, -0.02363515, 0.7141863, 0.6907399, 0.02329283, -0.009441256, 0.6408521, 0.9666815, -0.02670048, -0.1384838, -0.2246493, 0.0616065, 0.3496209, 1
15539, -0.2251779, -0.2838145, 1.0005, 0.1672282, -0.00972539, 0.6739754, 0.7195119, 0.1106913, -0.0237401, 0.7161505, 0.6887034, -0.01824478, -0.006997867, 0.6103097, 0.9666815, -0.02670048, -0.1384838, -0.2246493, 0.0616065, 0.3496209, 1
15547, -0.2254305, -0.2838176, 1.000446, 0.1675177, -0.009827705, 0.6755189, 0.7179942, 0.1106432, -0.02408852, 0.7194793, 0.6852205, 0.01840605, 0.001553995, 0.4612629, 0.9388708, 0.02795824, -0.09510326, -0.2255901, 0.06545833, 0.3496223, 0.9763576
15556, -0.2256478, -0.2837997, 1.000384, 0.1677797, -0.01000079, 0.6768884, 0.7166394, 0.1107166, -0.02432354, 0.7215222, 0.683049, -0.007249534, 0.003997383, 0.4649281, 1.053897, -0.003699889, -0.1845592, -0.2275032, 0.0664895, 0.3532646, 0.7602348
15564, -0.2258667, -0.2838046, 1.000404, 0.1679676, -0.009891379, 0.6781741, 0.7153803, 0.1107306, -0.02438933, 0.7227952, 0.6816971, 0.03428808, -0.01432803, 0.4404941, 0.9842065, 0.0681072, -0.1611899, -0.2247645, 0.06733569, 0.3550761, 1
15573, -0.2260779, -0.2838023, 1.000374, 0.1683178, -0.009797675, 0.6795617, 0.7139811, 0.1112357, -0.02417773, 0.7241665, 0.6801654, 0.0281796, -0.008219562, 0.5186826, 0.9501874, 0.09952779, -0.1290402, -0.2256668, 0.06927779, 0.3532591, 1
15581, -0.2263099, -0.2837881, 1.000286, 0.1686453, -0.009753095, 0.6810554, 0.7124797, 0.1112357, -0.02417773, 0.7241665, 0.6801654, 0.0281796, -0.008219562, 0.5186826, 0.9723575, 0.07693042, -0.1414395, -0.2210301, 0.06909387, 0.3523379, 1
15589, -0.226575, -0.2837701, 1.000228, 0.168929, -0.009761813, 0.6827024, 0.7108342, 0.1115713, -0.02399288, 0.7251654, 0.6790516, 0.01229758, -0.0216582, 0.5663288, 0.9723575, 0.07693042, -0.1414395, -0.2210301, 0.06909387, 0.3523379, 1
15597, -0.2268628, -0.2837558, 1.000182, 0.169117, -0.009988442, 0.6843669, 0.7091838, 0.1120277, -0.02421645, 0.7271878, 0.6768022, -0.02801834, -0.008219562, 0.5455599, 0.9516783, 0.02093916, -0.09005528, -0.2228992, 0.07393609, 0.3523415, 1
15606, -0.22729, -0.2837877, 0.9999457, 0.168129, -0.0127682, 0.6859915, 0.7078031, 0.1117868, -0.02437818, 0.7295336, 0.674307, -0.04634375, -0.02410159, 0.5162392, 0.970206, -0.08770137, -0.1132646, -0.2173299, 0.07180797, 0.3514183, 1
15615, -0.2275483, -0.2837981, 0.9999236, 0.1683761, -0.01285902, 0.6875421, 0.7062365, 0.1115996, -0.02469743, 0.7317166, 0.6719569, 0.0513918, -0.005776173, 0.4441592, 0.9638603, -0.06955505, -0.1336945, -0.2192293, 0.0766523, 0.3532407, 1
15623, -0.2277622, -0.2838034, 0.9999173, 0.1686233, -0.01283684, 0.6889532, 0.7048014, 0.1116653, -0.02475572, 0.7343659, 0.6690476, 0.08926433, 0.01010586, 0.3342067, 0.9635524, -0.09768675, -0.1374674, -0.2173614, 0.07562427, 0.3523268, 1
15631, -0.2279153, -0.2837963, 0.9998626, 0.1689248, -0.01270136, 0.6900132, 0.7036937, 0.1116653, -0.02475572, 0.7343659, 0.6690476, 0.06849552, 0.01132755, 0.3525321, 0.9833918, 0.02835436, -0.17561, -0.2183009, 0.0756619, 0.3532386, 1
15640, -0.2280733, -0.2838059, 0.9997657, 0.1692631, -0.01268228, 0.6910581, 0.7025866, 0.1120252, -0.02431113, 0.735842, 0.6673796, 0.06849552, 0.01132755, 0.3525321, 0.9833918, 0.02835436, -0.17561, -0.2183009, 0.0756619, 0.3532386, 1
15647, -0.2282595, -0.2838268, 0.9997247, 0.1693512, -0.0127668, 0.6922125, 0.7014264, 0.11217, -0.02405383, 0.7367477, 0.6663648, 0.00985419, 0.01377094, 0.3659708, 0.9576008, -0.01478055, -0.1541612, -0.2164302, 0.07749429, 0.3514145, 1
15656, -0.2284602, -0.2838408, 0.9997341, 0.1695821, -0.01277741, 0.6933399, 0.7002559, 0.1123443, -0.02425935, 0.7383928, 0.6645043, 0.03428808, 0.01865772, 0.3342067, 0.94422, -0.02941169, -0.1372711, -0.2173545, 0.07753086, 0.3514169, 1
15664, -0.2286063, -0.2838326, 0.9996634, 0.1697343, -0.01271229, 0.6943203, 0.6992483, 0.1126709, -0.02410902, 0.7398831, 0.6627948, 0.04650503, 0.01743602, 0.317103, 0.9800854, -0.009069606, -0.1674595, -0.2173257, 0.081343, 0.3486877, 1
15673, -0.2287541, -0.2838246, 0.9995875, 0.1699727, -0.0128151, 0.6952817, 0.6982324, 0.1128332, -0.02394511, 0.7406079, 0.6619632, -0.001141062, 0.01987941, 0.3476454, 0.9598918, 0.0219813, -0.1419062, -0.2156348, 0.07937371, 0.3586872, 1
15681, -0.228929, -0.2838325, 0.9995379, 0.1700498, -0.01285985, 0.6962792, 0.6972181, 0.1128332, -0.02394511, 0.7406079, 0.6619632, 0.002524022, 0.01865772, 0.3647491, 0.9736134, -0.02283974, -0.1490903, -0.2155785, 0.08032335, 0.3550493, 1
15690, -0.2291354, -0.2838444, 0.9995303, 0.1701313, -0.01281485, 0.6974285, 0.6960492, 0.1129523, -0.02386108, 0.7418859, 0.6605133, 0.002524022, 0.01865772, 0.3647491, 0.9736134, -0.02283974, -0.1490903, -0.2155785, 0.08032335, 0.3550493, 1
15698, -0.2293162, -0.2838366, 0.9994847, 0.1702861, -0.01282026, 0.698542, 0.6948938, 0.1130736, -0.02397649, 0.7434299, 0.6587499, 0.01596266, 0.01377094, 0.3561972, 0.9592992, -0.01900323, -0.1398418, -0.2174121, 0.08039545, 0.3541445, 1
15706, -0.2294762, -0.283837, 0.9994413, 0.1704076, -0.01285611, 0.6995516, 0.693847, 0.1131262, -0.0238992, 0.7444487, 0.6575922, 0.02207113, 0.02843127, 0.3280982, 0.9649541, -0.02340361, -0.1323915, -0.2164425, 0.08035574, 0.3514138, 1
15714, -0.2296247, -0.2838376, 0.9994105, 0.1705578, -0.01275031, 0.7005565, 0.6927974, 0.11315, -0.02364944, 0.7457272, 0.6561468, 0.03673147, 0.02476619, 0.3720793, 0.9640839, 0.02518216, -0.1343234, -0.2137202, 0.08501719, 0.3532245, 1
15723, -0.2298076, -0.283849, 0.9994088, 0.1706288, -0.01271816, 0.701717, 0.691605, 0.113321, -0.02345649, 0.7465579, 0.655179, 0.01474097, 0.05042177, 0.4038433, 0.9590241, -0.02820463, -0.1347945, -0.2174024, 0.08516244, 0.3523245, 1
15731, -0.2300168, -0.2838482, 0.9994171, 0.1707699, -0.01270041, 0.7029417, 0.6903257, 0.113321, -0.02345649, 0.7465579, 0.655179, 0.01107588, 0.02598788, 0.389183, 0.9764844, -0.04945898, -0.1283009, -0.2192442, 0.08714218, 0.3514194, 1
15739, -0.2302115, -0.2838663, 0.9993733, 0.1709275, -0.01263337, 0.7040769, 0.6891299, 0.1131929, -0.02331647, 0.7482818, 0.6532365, 0.01107588, 0.02598788, 0.389183, 0.9764844, -0.04945898, -0.1283009, -0.2192442, 0.08714218, 0.3514194, 1
15748, -0.2303928, -0.2838825, 0.9993242, 0.1711516, -0.01254524, 0.7051224, 0.6880059, 0.1132437, -0.02317448, 0.7498543, 0.651427, 0.04283994, 0.05408686, 0.3757443, 0.9514121, -0.01618257, -0.1413765, -0.2127204, 0.08497538, 0.348675, 1
15756, -0.230579, -0.2839042, 0.9993172, 0.1713502, -0.01244675, 0.7062583, 0.6867922, 0.1133458, -0.02289391, 0.750731, 0.6504088, 0.03795316, 0.03576144, 0.3904047, 0.9706456, -0.0114217, -0.1234572, -0.2164945, 0.08894113, 0.3523212, 1
15764, -0.230764, -0.2838916, 0.9992932, 0.171589, -0.01237638, 0.707498, 0.6854566, 0.1134345, -0.02253601, 0.7521169, 0.6488026, 0.0294013, -0.002111089, 0.4246121, 0.961742, -0.0212839, -0.1253029, -0.2136941, 0.08596891, 0.3514054, 1
15773, -0.2309626, -0.2838977, 0.9992418, 0.1718679, -0.01248316, 0.708753, 0.6840869, 0.1137703, -0.02235926, 0.7535878, 0.6470408, 0.0513918, -0.02776667, 0.4795884, 0.9607276, -0.03574326, -0.1302578, -0.2192647, 0.09191126, 0.3514182, 1
15781, -0.2311801, -0.2839019, 0.9991575, 0.1721018, -0.01251718, 0.7100794, 0.6826504, 0.1137703, -0.02235926, 0.7535878, 0.6470408, 0.0513918, -0.02776667, 0.4795884, 0.9833013, -0.08917151, -0.1294316, -0.2136694, 0.09073486, 0.3486759, 1
15790, -0.2314243, -0.2839311, 0.9991069, 0.1723734, -0.01266387, 0.7114143, 0.6811879, 0.1139832, -0.02232062, 0.7548223, 0.6455641, 0.01351927, -0.03509684, 0.4661497, 0.9833013, -0.08917151, -0.1294316, -0.213705, 0.09550498, 0.3495843, 1
15798, -0.2316342, -0.283929, 0.9990224, 0.1726862, -0.01277304, 0.7125982, 0.6798677, 0.1141193, -0.02258793, 0.7568925, 0.643102, 0.02695791, -0.04120531, 0.3904047, 0.9692411, -0.09319248, -0.1397302, -0.213705, 0.09550498, 0.3495843, 1
15806, -0.2318096, -0.2839357, 0.9989625, 0.172974, -0.01280479, 0.7136903, 0.6786473, 0.1145588, -0.02261977, 0.7584444, 0.6411917, 0.05383519, -0.02776667, 0.3781877, 0.963667, -0.05110207, -0.1413341, -0.2118028, 0.09352106, 0.3468517, 1
15814, -0.2319861, -0.2839417, 0.9988955, 0.1732955, -0.01291184, 0.7148213, 0.6773717, 0.1148749, -0.0225455, 0.7592752, 0.6401535, 0.04161825, -0.04853548, 0.4111735, 0.9683828, -0.03521567, -0.1339331, -0.2100557, 0.09250142, 0.3532132, 1
15823, -0.2321912, -0.283957, 0.9988722, 0.1735833, -0.01291743, 0.7160965, 0.6759496, 0.1154681, -0.02258925, 0.7606332, 0.6384307, 0.03062299, -0.04609209, 0.4417158, 0.9747308, -0.0716852, -0.1478914, -0.210046, 0.0972684, 0.3513932, 1
15831, -0.2323946, -0.2839572, 0.9988091, 0.173886, -0.01311139, 0.7173304, 0.6745583, 0.1154681, -0.02258925, 0.7606332, 0.6384307, 0.01840605, -0.03387515, 0.4233904, 0.9650302, -0.1032009, -0.1452487, -0.215555, 0.09939235, 0.3486786, 1
15840, -0.2325934, -0.2839769, 0.9987664, 0.1741003, -0.01319519, 0.7184502, 0.6733085, 0.1158737, -0.0228457, 0.7624565, 0.6361691, 0.01840605, -0.03387515, 0.4233904, 0.9650302, -0.1032009, -0.1452487, -0.215555, 0.09939235, 0.3486786, 1
15848, -0.2327807, -0.2839926, 0.998708, 0.1743105, -0.01313362, 0.7195351, 0.6720958, 0.1160268, -0.02293919, 0.7636189, 0.6347425, 0.05505688, -0.01310634, 0.3671925, 0.9776634, -0.07744336, -0.1367418, -0.2082056, 0.09910288, 0.351388, 1
15856, -0.2329763, -0.2840205, 0.9987122, 0.1745171, -0.01306227, 0.7206663, 0.6708302, 0.1163545, -0.02279209, 0.7649674, 0.6330616, 0.0294013, 0.008884161, 0.3684142, 0.96902, -0.07593076, -0.1284289, -0.211896, 0.1011558, 0.3504876, 1
15864, -0.2331536, -0.2840249, 0.998688, 0.1746586, -0.01308417, 0.7217405, 0.6696371, 0.1165311, -0.02267809, 0.766326, 0.6313879, 0.01351927, 0.0003322999, 0.3867396, 0.9665565, -0.08194021, -0.142111, -0.2109717, 0.1011192, 0.3504852, 1
15873, -0.2333169, -0.2840276, 0.9986038, 0.1747229, -0.01327693, 0.7227018, 0.6685789, 0.1166385, -0.02278286, 0.767327, 0.6301474, -0.004806144, -0.01066295, 0.345202, 0.9664999, -0.1051158, -0.1405479, -0.2155796, 0.1051152, 0.3486772, 1
15881, -0.2334819, -0.2840449, 0.998557, 0.1748426, -0.01332529, 0.7236879, 0.6674792, 0.1166385, -0.02278286, 0.767327, 0.6301474, 0.01596266, -0.008219562, 0.3794094, 0.9675863, -0.06113676, -0.1374933, -0.2092299, 0.1048676, 0.3559361, 1
